out_folder	locus_specification	shuffle_parameter	ctcf_selection_threshold	mutation_method	GC_content
data	chr2,63379456,64690176	2	4	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	2	4	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	2	4	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	2	8	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	2	8	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	2	8	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	2	8	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	2	8	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	2	12	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	2	12	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	2	12	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	2	12	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	2	12	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	4	4	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	4	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	4	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	4	4	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	4	4	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	4	8	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	8	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	8	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	4	8	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	4	8	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	4	12	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	12	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	4	12	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	4	12	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	4	12	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	8	4	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	4	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	4	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	8	4	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	8	4	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	8	8	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	8	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	8	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	8	8	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	8	8	randomise_motif	0.37985763549804685
data	chr2,63379456,64690176	8	12	permute_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	12	randomise_whole_seq	0.37985763549804685
data	chr2,63379456,64690176	8	12	mask_motif	0.37985763549804685
data	chr2,63379456,64690176	8	12	permute_motif	0.37985763549804685
data	chr2,63379456,64690176	8	12	randomise_motif	0.37985763549804685
data	chr1,101529600,102840320	2	4	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	4	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	4	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	2	4	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	2	4	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	2	8	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	8	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	8	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	2	8	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	2	8	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	2	12	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	12	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	2	12	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	2	12	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	2	12	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	4	4	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	4	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	4	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	4	4	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	4	4	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	4	8	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	8	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	8	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	4	8	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	4	8	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	4	12	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	12	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	4	12	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	4	12	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	4	12	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	8	4	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	4	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	4	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	8	4	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	8	4	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	8	8	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	8	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	8	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	8	8	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	8	8	randomise_motif	0.3798065185546875
data	chr1,101529600,102840320	8	12	permute_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	12	randomise_whole_seq	0.3798065185546875
data	chr1,101529600,102840320	8	12	mask_motif	0.3798065185546875
data	chr1,101529600,102840320	8	12	permute_motif	0.3798065185546875
data	chr1,101529600,102840320	8	12	randomise_motif	0.3798065185546875
data	chr1,102512640,103823360	2	4	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	4	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	4	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	2	4	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	2	4	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	2	8	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	8	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	8	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	2	8	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	2	8	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	2	12	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	12	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	2	12	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	2	12	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	2	12	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	4	4	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	4	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	4	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	4	4	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	4	4	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	4	8	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	8	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	8	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	4	8	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	4	8	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	4	12	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	12	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	4	12	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	4	12	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	4	12	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	8	4	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	4	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	4	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	8	4	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	8	4	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	8	8	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	8	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	8	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	8	8	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	8	8	randomise_motif	0.3797637939453125
data	chr1,102512640,103823360	8	12	permute_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	12	randomise_whole_seq	0.3797637939453125
data	chr1,102512640,103823360	8	12	mask_motif	0.3797637939453125
data	chr1,102512640,103823360	8	12	permute_motif	0.3797637939453125
data	chr1,102512640,103823360	8	12	randomise_motif	0.3797637939453125
data	chr1,148817920,150128640	2	4	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	4	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	4	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	2	4	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	2	4	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	2	8	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	8	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	8	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	2	8	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	2	8	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	2	12	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	12	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	2	12	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	2	12	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	2	12	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	4	4	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	4	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	4	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	4	4	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	4	4	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	4	8	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	8	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	8	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	4	8	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	4	8	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	4	12	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	12	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	4	12	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	4	12	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	4	12	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	8	4	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	4	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	4	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	8	4	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	8	4	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	8	8	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	8	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	8	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	8	8	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	8	8	randomise_motif	0.3797271728515625
data	chr1,148817920,150128640	8	12	permute_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	12	randomise_whole_seq	0.3797271728515625
data	chr1,148817920,150128640	8	12	mask_motif	0.3797271728515625
data	chr1,148817920,150128640	8	12	permute_motif	0.3797271728515625
data	chr1,148817920,150128640	8	12	randomise_motif	0.3797271728515625
data	chr1,100874240,102184960	2	4	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	4	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	4	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	2	4	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	2	4	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	2	8	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	8	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	8	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	2	8	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	2	8	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	2	12	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	12	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	2	12	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	2	12	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	2	12	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	4	4	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	4	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	4	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	4	4	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	4	4	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	4	8	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	8	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	8	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	4	8	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	4	8	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	4	12	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	12	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	4	12	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	4	12	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	4	12	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	8	4	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	4	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	4	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	8	4	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	8	4	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	8	8	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	8	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	8	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	8	8	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	8	8	randomise_motif	0.37969512939453126
data	chr1,100874240,102184960	8	12	permute_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	12	randomise_whole_seq	0.37969512939453126
data	chr1,100874240,102184960	8	12	mask_motif	0.37969512939453126
data	chr1,100874240,102184960	8	12	permute_motif	0.37969512939453126
data	chr1,100874240,102184960	8	12	randomise_motif	0.37969512939453126
data	chr3,150468608,151779328	2	4	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	4	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	4	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	2	4	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	2	4	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	2	8	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	8	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	8	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	2	8	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	2	8	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	2	12	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	12	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	2	12	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	2	12	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	2	12	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	4	4	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	4	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	4	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	4	4	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	4	4	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	4	8	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	8	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	8	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	4	8	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	4	8	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	4	12	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	12	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	4	12	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	4	12	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	4	12	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	8	4	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	4	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	4	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	8	4	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	8	4	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	8	8	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	8	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	8	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	8	8	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	8	8	randomise_motif	0.3796714782714844
data	chr3,150468608,151779328	8	12	permute_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	12	randomise_whole_seq	0.3796714782714844
data	chr3,150468608,151779328	8	12	mask_motif	0.3796714782714844
data	chr3,150468608,151779328	8	12	permute_motif	0.3796714782714844
data	chr3,150468608,151779328	8	12	randomise_motif	0.3796714782714844
data	chr1,68636672,69947392	2	4	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	4	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	4	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	2	4	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	2	4	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	2	8	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	8	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	8	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	2	8	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	2	8	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	2	12	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	12	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	2	12	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	2	12	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	2	12	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	4	4	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	4	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	4	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	4	4	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	4	4	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	4	8	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	8	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	8	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	4	8	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	4	8	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	4	12	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	12	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	4	12	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	4	12	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	4	12	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	8	4	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	4	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	4	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	8	4	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	8	4	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	8	8	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	8	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	8	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	8	8	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	8	8	randomise_motif	0.37953948974609375
data	chr1,68636672,69947392	8	12	permute_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	12	randomise_whole_seq	0.37953948974609375
data	chr1,68636672,69947392	8	12	mask_motif	0.37953948974609375
data	chr1,68636672,69947392	8	12	permute_motif	0.37953948974609375
data	chr1,68636672,69947392	8	12	randomise_motif	0.37953948974609375
data	chr1,123045888,124356608	2	4	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	4	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	4	mask_motif	0.379327392578125
data	chr1,123045888,124356608	2	4	permute_motif	0.379327392578125
data	chr1,123045888,124356608	2	4	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	2	8	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	8	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	8	mask_motif	0.379327392578125
data	chr1,123045888,124356608	2	8	permute_motif	0.379327392578125
data	chr1,123045888,124356608	2	8	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	2	12	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	12	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	2	12	mask_motif	0.379327392578125
data	chr1,123045888,124356608	2	12	permute_motif	0.379327392578125
data	chr1,123045888,124356608	2	12	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	4	4	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	4	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	4	mask_motif	0.379327392578125
data	chr1,123045888,124356608	4	4	permute_motif	0.379327392578125
data	chr1,123045888,124356608	4	4	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	4	8	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	8	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	8	mask_motif	0.379327392578125
data	chr1,123045888,124356608	4	8	permute_motif	0.379327392578125
data	chr1,123045888,124356608	4	8	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	4	12	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	12	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	4	12	mask_motif	0.379327392578125
data	chr1,123045888,124356608	4	12	permute_motif	0.379327392578125
data	chr1,123045888,124356608	4	12	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	8	4	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	4	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	4	mask_motif	0.379327392578125
data	chr1,123045888,124356608	8	4	permute_motif	0.379327392578125
data	chr1,123045888,124356608	8	4	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	8	8	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	8	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	8	mask_motif	0.379327392578125
data	chr1,123045888,124356608	8	8	permute_motif	0.379327392578125
data	chr1,123045888,124356608	8	8	randomise_motif	0.379327392578125
data	chr1,123045888,124356608	8	12	permute_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	12	randomise_whole_seq	0.379327392578125
data	chr1,123045888,124356608	8	12	mask_motif	0.379327392578125
data	chr1,123045888,124356608	8	12	permute_motif	0.379327392578125
data	chr1,123045888,124356608	8	12	randomise_motif	0.379327392578125
data	chr3,4638720,5949440	2	4	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	4	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	4	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	2	4	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	2	4	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	2	8	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	8	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	8	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	2	8	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	2	8	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	2	12	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	12	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	2	12	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	2	12	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	2	12	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	4	4	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	4	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	4	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	4	4	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	4	4	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	4	8	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	8	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	8	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	4	8	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	4	8	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	4	12	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	12	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	4	12	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	4	12	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	4	12	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	8	4	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	4	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	4	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	8	4	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	8	4	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	8	8	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	8	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	8	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	8	8	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	8	8	randomise_motif	0.3792427062988281
data	chr3,4638720,5949440	8	12	permute_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	12	randomise_whole_seq	0.3792427062988281
data	chr3,4638720,5949440	8	12	mask_motif	0.3792427062988281
data	chr3,4638720,5949440	8	12	permute_motif	0.3792427062988281
data	chr3,4638720,5949440	8	12	randomise_motif	0.3792427062988281
data	chr1,99227648,100538368	2	4	permute_whole_seq	0.3790168762207031
