,gene_id,chrom,start,end,strand,tss,Geneid,SYMBOL,log2FoldChange,padj,baseMean,avg_vst_counts,avg_counts,DE_status,promoter_NIPBL_score_0,promoter_H3K27Ac_score_0
4934,ENSMUSG00000029128.12,chr5,41708122,41728122,-,41708122,ENSMUSG00000029128.12,,,,,9.287478061206949,483.5,nonsig,0.3463368710995024,0.7655936075833579
4935,ENSMUSG00000061755.10,chr5,41844316,41864316,-,41844316,ENSMUSG00000061755.10,,,,,11.882739408607533,3724.1666666666665,nonsig,0.3901941527293194,0.8263978309885622
4936,ENSMUSG00000039782.15,chr5,43213169,43233169,+,43233169,ENSMUSG00000039782.15,,,,,7.1062171031294605,55.333333333333336,nonsig,0.2585086803847956,0.6269734489843486
4937,ENSMUSG00000039765.15,chr5,43642345,43662345,+,43662345,ENSMUSG00000039765.15,,,,,9.42503528652131,643.8333333333334,nonsig,0.31766423978561287,0.21532461384207982
4938,ENSMUSG00000039753.16,chr5,43782144,43802144,-,43782144,ENSMUSG00000039753.16,,,,,10.859616564324652,1665.1666666666667,nonsig,0.5428926358692008,2.7573452169547807
4939,ENSMUSG00000104728.1,chr5,43754272,43774272,-,43754272,ENSMUSG00000104728.1,,,,,6.727911834163702,30.166666666666668,nonsig,0.35952497737658423,0.41075589418560576
4940,ENSMUSG00000104701.1,chr5,43808744,43828744,-,43808744,ENSMUSG00000104701.1,,,,,6.751681085690819,38.5,nonsig,0.8821478812943097,4.047241053630357
4941,ENSMUSG00000029082.17,chr5,43798884,43818884,+,43818884,ENSMUSG00000029082.17,,,,,6.9974372020883955,61.5,nonsig,0.9650505063359067,4.191699145450434
4942,ENSMUSG00000029084.5,chr5,43848552,43868552,+,43868552,ENSMUSG00000029084.5,,,,,9.530357309223515,769.0,nonsig,1.2104767733213475,6.823088344298886
4943,ENSMUSG00000087281.1,chr5,43909886,43929886,-,43909886,ENSMUSG00000087281.1,,,,,6.676272424429924,30.666666666666668,nonsig,0.37666858185943836,0.3902013602144732
4944,ENSMUSG00000059565.4,chr5,43944483,43964483,-,43944483,ENSMUSG00000059565.4,,,,,6.563358931681367,21.0,nonsig,0.4676108006022493,0.6849619471156293
4945,ENSMUSG00000048373.8,chr5,43981780,44001780,-,43981780,ENSMUSG00000048373.8,Fgfbp1,1.708845307,1.1e-06,130.3741877,7.218986660210461,73.5,up,0.572839563395522,0.6926967351064659
4946,ENSMUSG00000029086.15,chr5,44101955,44121955,-,44101955,ENSMUSG00000029086.15,,,,,7.566762910766088,95.16666666666667,nonsig,0.36868064634051084,0.6093243692491825
4947,ENSMUSG00000046985.11,chr5,44226623,44246623,-,44226623,ENSMUSG00000046985.11,,,,,9.25274833169989,484.8333333333333,nonsig,0.4384379841476025,2.8615589749340344
4948,ENSMUSG00000015806.12,chr5,45450177,45470177,-,45450177,ENSMUSG00000015806.12,,,,,11.029129472756049,1840.6666666666667,nonsig,0.43031723932992355,0.7160265747389137
4949,ENSMUSG00000039682.12,chr5,45473373,45493373,+,45493373,ENSMUSG00000039682.12,Lap3,-0.670747729,4.15e-12,10914.12687,13.538014493959949,11048.333333333334,down,0.47365593092705727,1.539431227008161
4950,ENSMUSG00000015804.14,chr5,45500228,45520228,+,45520228,ENSMUSG00000015804.14,,,,,10.587802917260666,1360.5,nonsig,0.6548565417151248,2.436814485094714
4951,ENSMUSG00000015879.8,chr5,45536543,45556543,-,45536543,ENSMUSG00000015879.8,,,,,6.633197866975308,23.666666666666668,nonsig,0.38638969512793764,0.3584909194371544
4952,ENSMUSG00000015880.13,chr5,45649918,45669918,+,45669918,ENSMUSG00000015880.13,,,,,11.578632307718133,2749.0,nonsig,0.3295879606792519,1.4577496606849019
4953,ENSMUSG00000015882.18,chr5,45857616,45877616,-,45857616,ENSMUSG00000015882.18,,,,,8.622075382031367,284.5,nonsig,0.43745716669062085,0.9482324072227557
4954,ENSMUSG00000104342.1,chr5,45682732,45702732,+,45702732,ENSMUSG00000104342.1,,,,,6.92664982810349,39.0,nonsig,0.3763295234725389,0.31460637177794504
4955,ENSMUSG00000067321.5,chr5,46394343,46414343,+,46414343,ENSMUSG00000067321.5,,,,,6.507302372900548,16.666666666666668,nonsig,0.1353888062090471,0.08291340647460037
4956,ENSMUSG00000031558.15,chr5,47963137,47983137,+,47983137,ENSMUSG00000031558.15,,,,,8.017249283731521,159.83333333333334,nonsig,0.23621114037534502,0.41754955733647386
4957,ENSMUSG00000029089.8,chr5,48307951,48327951,+,48327951,ENSMUSG00000029089.8,,,,,9.046615182102341,408.5,nonsig,0.3779574127901029,0.31970157360101287
4958,ENSMUSG00000029088.16,chr5,48599683,48619683,-,48599683,ENSMUSG00000029088.16,,,,,6.563610693522167,22.833333333333332,nonsig,0.7514402876463556,1.5106696348266575
4959,ENSMUSG00000083477.2,chr5,49532157,49552157,+,49552157,ENSMUSG00000083477.2,,,,,6.502491181191793,16.333333333333332,nonsig,0.1121382101784352,0.07890756979896779
4960,ENSMUSG00000029090.12,chr5,50059007,50079007,-,50059007,ENSMUSG00000029090.12,,,,,10.63279460522945,1404.1666666666667,nonsig,0.37271789271640804,1.357520549406277
4961,ENSMUSG00000029169.11,chr5,52190515,52210515,-,52190515,ENSMUSG00000029169.11,Dhx15,-0.215203367,0.02024873,9575.441952,13.239592174287333,9051.166666666666,down,0.45992026056509144,1.9917027983266902
4962,ENSMUSG00000097145.5,chr5,52170671,52190671,+,52190671,ENSMUSG00000097145.5,,,,,7.614202200233698,110.16666666666667,nonsig,0.4899967502961477,3.171128031146196
4963,ENSMUSG00000106464.1,chr5,52216435,52236435,-,52216435,ENSMUSG00000106464.1,,,,,7.6122154759428255,109.16666666666667,nonsig,0.39837977666632596,0.44867154041042756
4964,ENSMUSG00000039252.11,chr5,52566304,52586304,-,52566304,ENSMUSG00000039252.11,,,,,7.410472573378837,80.5,nonsig,0.5332092062096014,0.8159778939230043
4965,ENSMUSG00000029173.12,chr5,52669709,52689709,-,52669709,ENSMUSG00000029173.12,,,,,9.457095037574748,586.5,nonsig,0.6742088991738114,1.071910889286871
4966,ENSMUSG00000029186.12,chr5,52721573,52741573,+,52741573,ENSMUSG00000029186.12,,,,,9.047468687361183,428.1666666666667,nonsig,0.38737490856627127,0.5530799470196085
4967,ENSMUSG00000029179.14,chr5,52755408,52775408,+,52775408,ENSMUSG00000029179.14,,,,,9.834636138964125,796.1666666666666,nonsig,0.3856443154748345,0.341246601759044
4968,ENSMUSG00000029176.13,chr5,52814011,52834011,+,52834011,ENSMUSG00000029176.13,,,,,10.842694460517334,1639.0,nonsig,0.5761103933343736,1.3251141823395718
4969,ENSMUSG00000061461.11,chr5,53247082,53267082,+,53267082,ENSMUSG00000061461.11,,,,,8.954244589901366,368.8333333333333,nonsig,0.42342735369842144,1.0547068962081598
4970,ENSMUSG00000039191.12,chr5,53446151,53466151,+,53466151,ENSMUSG00000039191.12,Rbpj,-0.450003932,0.002203536,4975.45363,12.335144191356749,4948.0,down,0.814020085046145,1.5318949483888205
4971,ENSMUSG00000107111.1,chr5,53547323,53567323,-,53547323,ENSMUSG00000107111.1,,,,,6.249250764923022,8.0,nonsig,1.3176362104425152,7.387703931109678
4972,ENSMUSG00000039178.9,chr5,53789605,53809605,+,53809605,ENSMUSG00000039178.9,,,,,8.60516108950707,268.0,nonsig,0.34931400462878065,0.3573310320282864
4973,ENSMUSG00000107182.1,chr5,53885163,53905163,+,53905163,ENSMUSG00000107182.1,,,,,6.631406685846282,24.833333333333332,nonsig,0.35866022709654616,0.27115648408406806
4974,ENSMUSG00000039156.19,chr5,53978498,53998498,+,53998498,ENSMUSG00000039156.19,,,,,9.013952655533389,402.6666666666667,nonsig,0.4307631513444357,0.814618987058003
4975,ENSMUSG00000105143.1,chr5,54652122,54672122,-,54652122,ENSMUSG00000105143.1,,,,,6.6126458364340435,20.833333333333332,nonsig,0.28120567883049746,0.12416971069294566
4976,ENSMUSG00000083902.2,chr5,55604189,55624189,+,55624189,ENSMUSG00000083902.2,,,,,7.201814999789743,64.33333333333333,nonsig,0.2841040824727084,0.18245809849799619
4977,ENSMUSG00000104560.1,chr5,57241271,57261271,+,57261271,ENSMUSG00000104560.1,,,,,6.339376574858833,11.166666666666666,nonsig,0.22044363339809223,0.09524419834737237
4978,ENSMUSG00000104563.1,chr5,59956141,59976141,-,59956141,ENSMUSG00000104563.1,,,,,8.584444314661033,302.1666666666667,nonsig,0.3168318920325604,0.20205788751540069
4979,ENSMUSG00000087034.4,chr5,60211482,60231482,+,60231482,ENSMUSG00000087034.4,,,,,6.1474522249194585,6.333333333333333,nonsig,0.3037372038832585,0.18197934356762588
4980,ENSMUSG00000037999.13,chr5,62612375,62632375,-,62612375,ENSMUSG00000037999.13,,,,,8.360248867268124,251.16666666666666,nonsig,0.3035560520688581,0.18653488262090617
4981,ENSMUSG00000060512.7,chr5,63792362,63812362,+,63812362,ENSMUSG00000060512.7,,,,,6.262598850944278,8.833333333333334,nonsig,0.4128968247092045,0.3271239989132444
4982,ENSMUSG00000047881.14,chr5,63968898,63988898,-,63968898,ENSMUSG00000047881.14,,,,,9.78285888647473,713.0,nonsig,0.6486775720920114,2.4213275787609807
4983,ENSMUSG00000029171.12,chr5,64072949,64092949,+,64092949,ENSMUSG00000029171.12,,,,,10.310309046203116,1074.8333333333333,nonsig,0.48171645995133644,1.1746867240237546
4984,ENSMUSG00000029174.18,chr5,64136304,64156304,+,64156304,ENSMUSG00000029174.18,,,,,10.459383086559518,1211.1666666666667,nonsig,0.40583924443889,0.4112121338095506
4985,ENSMUSG00000105402.4,chr5,64610701,64630701,-,64610701,ENSMUSG00000105402.4,,,,,6.2982392572832575,9.166666666666666,nonsig,0.6592545595250203,1.0926054794625426
4986,ENSMUSG00000097640.7,chr5,64804118,64824118,-,64804118,ENSMUSG00000097640.7,,,,,6.437208133266256,14.333333333333334,nonsig,1.3936294223199583,7.6418074058447445
4987,ENSMUSG00000029178.14,chr5,64783387,64803387,+,64803387,ENSMUSG00000029178.14,Klf3,-0.341832593,0.047192012,2900.887334,11.558928289890533,2873.3333333333335,down,0.884308616417081,5.225846755136352
4988,ENSMUSG00000106205.1,chr5,64784013,64804013,+,64804013,ENSMUSG00000106205.1,,,,,6.321122482868081,10.5,nonsig,0.9095072905685246,5.48555921517734
4989,ENSMUSG00000029185.14,chr5,64950070,64970070,+,64970070,ENSMUSG00000029185.14,,,,,6.839560093540361,32.166666666666664,nonsig,0.42438676018021854,0.5641484855915082
4990,ENSMUSG00000037913.12,chr5,65091630,65111630,-,65091630,ENSMUSG00000037913.12,,,,,6.150364027528096,6.333333333333333,nonsig,0.7231040369314139,1.8110967142647132
4991,ENSMUSG00000054920.12,chr5,65087538,65107538,+,65107538,ENSMUSG00000054920.12,,,,,8.286181154049116,194.83333333333334,nonsig,0.694421486029447,1.762124324520606
4992,ENSMUSG00000037890.13,chr5,65179695,65199695,+,65199695,ENSMUSG00000037890.13,,,,,8.85983141431756,347.5,nonsig,0.46782086846530213,0.5603319701555488
4993,ENSMUSG00000029191.16,chr5,65335565,65355565,-,65335565,ENSMUSG00000029191.16,,,,,12.469481271169036,5283.833333333333,nonsig,0.6817540022753862,1.2058213285725596
4994,ENSMUSG00000029195.10,chr5,65328313,65348313,+,65348313,ENSMUSG00000029195.10,,,,,7.146022301847451,54.166666666666664,nonsig,0.718387516777114,1.3475174058320627
4995,ENSMUSG00000047215.14,chr5,65388915,65408915,-,65388915,ENSMUSG00000047215.14,,,,,14.391143388364966,20186.0,nonsig,0.7068543586439465,3.3049470715693694
4996,ENSMUSG00000029199.11,chr5,65371496,65391496,+,65391496,ENSMUSG00000029199.11,,,,,10.436863947984483,1230.0,nonsig,0.8270099539367363,3.9574510046221136
4997,ENSMUSG00000106291.1,chr5,65385750,65405750,+,65405750,ENSMUSG00000106291.1,,,,,6.365987460609969,14.0,nonsig,0.7807112990020756,3.3840997103461707
4998,ENSMUSG00000029201.14,chr5,65435950,65455950,-,65435950,ENSMUSG00000029201.14,,,,,10.212711949080408,1047.3333333333333,nonsig,0.599848697628789,1.0768305961495601
4999,ENSMUSG00000037822.12,chr5,65493401,65513401,-,65493401,ENSMUSG00000037822.12,,,,,9.08101701219011,403.5,nonsig,0.5837336422240124,1.2166158265235367
5000,ENSMUSG00000029203.16,chr5,65517232,65537232,+,65537232,ENSMUSG00000029203.16,,,,,11.562057943157349,2648.6666666666665,nonsig,0.6941108982681918,2.6135370714900876
5001,ENSMUSG00000107362.1,chr5,65521928,65541928,+,65541928,ENSMUSG00000107362.1,,,,,6.4839519606926075,16.333333333333332,nonsig,0.7556976218750264,3.9203635781490345
5002,ENSMUSG00000107102.1,chr5,65591441,65611441,-,65591441,ENSMUSG00000107102.1,,,,,6.254415369247017,9.833333333333334,nonsig,0.4799412819833598,0.46450854666689506
5003,ENSMUSG00000029202.12,chr5,65698169,65718169,-,65698169,ENSMUSG00000029202.12,,,,,12.495281731137133,5255.166666666667,nonsig,0.6221654444317056,5.026486911195387
5004,ENSMUSG00000106767.1,chr5,65596948,65616948,+,65616948,ENSMUSG00000106767.1,,,,,6.542178862341324,20.5,nonsig,0.44707374581735,0.5105359295231969
5005,ENSMUSG00000107050.1,chr5,65682345,65702345,-,65682345,ENSMUSG00000107050.1,,,,,6.221230180912634,8.0,nonsig,0.6647161191108066,5.095560970454124
5006,ENSMUSG00000106978.1,chr5,65763867,65783867,-,65763867,ENSMUSG00000106978.1,,,,,6.183075679590157,7.5,nonsig,0.6801250668326617,4.318874917814741
5007,ENSMUSG00000037795.14,chr5,65743520,65763520,+,65763520,ENSMUSG00000037795.14,,,,,11.091294317751883,2092.3333333333335,nonsig,0.635701882290256,2.279304443444387
5008,ENSMUSG00000106682.1,chr5,65758013,65778013,+,65778013,ENSMUSG00000106682.1,,,,,6.41838292725587,16.0,nonsig,0.7845689811370301,4.350055301226659
5009,ENSMUSG00000107254.1,chr5,65891623,65911623,+,65911623,ENSMUSG00000107254.1,,,,,6.420488863158707,14.166666666666666,nonsig,0.4392819467804483,0.5880804287280077
5010,ENSMUSG00000029205.12,chr5,65914920,65934920,+,65934920,ENSMUSG00000029205.12,,,,,7.142675515706737,59.833333333333336,nonsig,0.3848623731141547,0.39126794706444196
5011,ENSMUSG00000070780.11,chr5,66098192,66118192,-,66098192,ENSMUSG00000070780.11,,,,,8.073955779411571,185.66666666666666,nonsig,0.39664809393291495,0.6407401594070896
5012,ENSMUSG00000029207.16,chr5,66313729,66333729,-,66313729,ENSMUSG00000029207.16,,,,,9.656402127714626,666.8333333333334,nonsig,0.4589091591459841,0.4930877645136093
5013,ENSMUSG00000107155.1,chr5,66347226,66367226,-,66347226,ENSMUSG00000107155.1,,,,,6.097975456724093,5.833333333333333,nonsig,0.45088406662393826,0.6516099420437506
5014,ENSMUSG00000029223.12,chr5,66656090,66676090,+,66676090,ENSMUSG00000029223.12,,,,,11.598423968575167,2821.3333333333335,nonsig,0.5416924291398302,0.9619816584715736
5015,ENSMUSG00000107300.1,chr5,66668881,66688881,+,66688881,ENSMUSG00000107300.1,,,,,6.491636949852013,18.333333333333332,nonsig,0.7182249516324627,1.736292426777783
5016,ENSMUSG00000107284.1,chr5,66698369,66718369,+,66718369,ENSMUSG00000107284.1,,,,,6.460981841580946,16.0,nonsig,0.483069786397447,0.9053422476809017
5017,ENSMUSG00000037736.20,chr5,66725826,66745826,+,66745826,ENSMUSG00000037736.20,,,,,7.236637457904677,60.333333333333336,nonsig,0.45836193623655214,1.2483418944031086
5018,ENSMUSG00000037720.16,chr5,67240564,67260564,+,67260564,ENSMUSG00000037720.16,,,,,10.550504195516682,1283.8333333333333,nonsig,0.394948206058594,0.8710576102760467
5019,ENSMUSG00000029221.15,chr5,67286954,67306954,+,67306954,ENSMUSG00000029221.15,,,,,10.463798749901917,1192.1666666666667,nonsig,0.4474501595451272,1.8406054012617554
5020,ENSMUSG00000092060.4,chr5,67427800,67447800,-,67427800,ENSMUSG00000092060.4,,,,,11.442091477061133,2733.0,nonsig,0.578408200531645,2.220713160691292
5021,ENSMUSG00000107385.3,chr5,67443896,67463896,+,67463896,ENSMUSG00000107385.3,,,,,8.746094390933571,344.5,nonsig,0.4313698408862957,0.9560795184450185
5022,ENSMUSG00000037685.15,chr5,67847371,67867371,-,67847371,ENSMUSG00000037685.15,,,,,8.41674708535716,227.0,nonsig,0.511127327154504,1.1628642408141745
5023,ENSMUSG00000107257.1,chr5,67989008,68009008,-,67989008,ENSMUSG00000107257.1,,,,,6.302296663029257,10.0,nonsig,0.2884733943609186,0.19854239474288013
5024,ENSMUSG00000037653.7,chr5,69341680,69361680,-,69341680,ENSMUSG00000037653.7,,,,,6.540138764690533,19.666666666666668,nonsig,0.3495944480213415,0.34952818834114774
5025,ENSMUSG00000043484.3,chr5,69441151,69461151,+,69461151,ENSMUSG00000043484.3,,,,,6.155029484360003,6.0,nonsig,0.3419582242044246,0.14299028945141548
5026,ENSMUSG00000029158.9,chr5,69542649,69562649,-,69542649,ENSMUSG00000029158.9,,,,,6.165909555109754,7.333333333333333,nonsig,0.3856758934912175,0.8740619940851282
5027,ENSMUSG00000029208.16,chr5,69536922,69556922,+,69556922,ENSMUSG00000029208.16,,,,,9.642607280423535,672.0,nonsig,0.25449189267014516,0.6664962508667704
5028,ENSMUSG00000029209.15,chr5,69590793,69610793,-,69590793,ENSMUSG00000029209.15,,,,,8.182890221006287,197.5,nonsig,0.3088592489248286,0.5739882478026613
5029,ENSMUSG00000049387.10,chr5,71548206,71568206,-,71548206,ENSMUSG00000049387.10,,,,,6.473622669035442,23.0,nonsig,0.13158217701813854,0.11551767136079807
5030,ENSMUSG00000029212.11,chr5,71638112,71658112,+,71658112,ENSMUSG00000029212.11,,,,,6.312333269923048,10.666666666666666,nonsig,0.3485994210354337,0.1892186499913609
5031,ENSMUSG00000082705.1,chr5,72027204,72047204,+,72047204,ENSMUSG00000082705.1,,,,,6.609614899378333,22.833333333333332,nonsig,0.40460028109168916,0.21016298117902765
5032,ENSMUSG00000029213.11,chr5,72168190,72188190,-,72168190,ENSMUSG00000029213.11,,,,,10.254969210278402,1051.8333333333333,nonsig,0.49521288231570265,1.0933886304357252
5033,ENSMUSG00000046808.17,chr5,72183328,72203328,+,72203328,ENSMUSG00000046808.17,Atp10d,0.388466455,0.005079181,820.8907078,9.708726611062303,726.5,up,0.5562897390666008,0.7254432247361933
5034,ENSMUSG00000072889.9,chr5,72559685,72579685,-,72559685,ENSMUSG00000072889.9,,,,,9.609194675476523,648.6666666666666,nonsig,0.39140345503014123,0.9250251416165005
5035,ENSMUSG00000105124.2,chr5,72628029,72648029,-,72628029,ENSMUSG00000105124.2,,,,,6.680064145114545,25.333333333333332,nonsig,0.3479086622235217,0.41010797107374924
5036,ENSMUSG00000067219.9,chr5,72627794,72647794,+,72647794,ENSMUSG00000067219.9,,,,,6.3158954839469885,11.833333333333334,nonsig,0.34292311829453875,0.39247619527685323
5037,ENSMUSG00000029217.16,chr5,72868445,72888445,-,72868445,ENSMUSG00000029217.16,,,,,7.345438612814088,78.33333333333333,nonsig,0.6313415136352751,0.9200412060035833
5038,ENSMUSG00000036087.18,chr5,72894303,72914303,+,72914303,ENSMUSG00000036087.18,Slain2,-0.378195512,0.021255316,1148.793086,10.252052182732216,1072.1666666666667,down,1.348054325478734,4.342018130784295
5039,ENSMUSG00000070733.13,chr5,73071176,73091176,-,73071176,ENSMUSG00000070733.13,Fryl,-0.58786744,0.005519068,2497.195597,11.333593409599432,2446.6666666666665,down,0.4544059590226425,0.6534559935102648
5040,ENSMUSG00000107171.1,chr5,73045155,73065155,-,73045155,ENSMUSG00000107171.1,,,,,6.412297535945998,14.333333333333334,nonsig,0.4414449634431007,0.44378089264762577
5041,ENSMUSG00000029152.13,chr5,73272783,73292783,+,73292783,ENSMUSG00000029152.13,,,,,11.292595547493534,2269.3333333333335,nonsig,0.5386985917599583,2.081711930435537
5042,ENSMUSG00000107331.1,chr5,73291363,73311363,+,73311363,ENSMUSG00000107331.1,,,,,7.533178351859952,91.33333333333333,nonsig,0.5622976154986652,2.1745703008185457
5043,ENSMUSG00000029153.11,chr5,73338949,73358949,-,73338949,ENSMUSG00000029153.11,Ociad2,-1.225024089,0.001007531,97.45708853,7.626082628135717,101.0,down,0.7927561126688133,1.3242667788920437
5044,ENSMUSG00000029154.13,chr5,73386074,73406074,+,73406074,ENSMUSG00000029154.13,,,,,6.654377482994639,26.166666666666668,nonsig,0.45150171007822526,0.4861275050382262
5045,ENSMUSG00000051674.15,chr5,73460999,73480999,+,73480999,ENSMUSG00000051674.15,,,,,10.100200516661745,938.1666666666666,nonsig,0.1437566701579815,0.12956701418171152
5046,ENSMUSG00000029156.11,chr5,73647791,73667791,-,73647791,ENSMUSG00000029156.11,,,,,7.983218022886365,158.16666666666666,nonsig,0.3757851867298207,0.402630612555121
5047,ENSMUSG00000106968.1,chr5,73926380,73946380,+,73946380,ENSMUSG00000106968.1,,,,,8.890182883112411,372.8333333333333,nonsig,0.6764408241650618,3.2919904431489395
5048,ENSMUSG00000054814.14,chr5,74068421,74088421,-,74068421,ENSMUSG00000054814.14,,,,,10.204477474489275,1118.0,nonsig,0.4369572685750995,1.42762089033671
5049,ENSMUSG00000106993.1,chr5,74053506,74073506,-,74053506,ENSMUSG00000106993.1,,,,,6.242143884981341,11.5,nonsig,0.750129791673996,4.134775932898406
5050,ENSMUSG00000106943.2,chr5,74073059,74093059,+,74093059,ENSMUSG00000106943.2,,,,,9.044905050608527,400.3333333333333,nonsig,0.5265042699300101,2.1616999831720185
5051,ENSMUSG00000049907.8,chr5,74175285,74195285,+,74195285,ENSMUSG00000049907.8,,,,,7.469820468975581,85.5,nonsig,0.5249201136853119,1.0037420914701145
5052,ENSMUSG00000062110.14,chr5,74531750,74551750,-,74531750,ENSMUSG00000062110.14,,,,,9.083873152154082,417.6666666666667,nonsig,0.5568970225690175,2.1949548227643954
5053,ENSMUSG00000029227.15,chr5,74515448,74535448,+,74535448,ENSMUSG00000029227.15,,,,,11.441772211598183,2519.0,nonsig,0.5342371109301192,1.8050015312990106
5054,ENSMUSG00000107165.1,chr5,74555946,74575946,+,74575946,ENSMUSG00000107165.1,,,,,6.164607240557906,7.833333333333333,nonsig,0.2979852393575909,0.3485825469713983
5055,ENSMUSG00000029228.15,chr5,74677873,74697873,-,74677873,ENSMUSG00000029228.15,,,,,6.625218792544655,23.666666666666668,nonsig,0.35872719912587986,0.3401604432717699
5056,ENSMUSG00000029229.8,chr5,75044775,75064775,-,75044775,ENSMUSG00000029229.8,,,,,9.729486284105919,713.8333333333334,nonsig,0.45185664937136993,1.2313607390561652
5057,ENSMUSG00000035946.7,chr5,75055600,75075600,+,75075600,ENSMUSG00000035946.7,,,,,6.172787346349243,7.333333333333333,nonsig,0.5981107994084272,0.8027781415650119
5058,ENSMUSG00000107192.1,chr5,75090320,75110320,+,75110320,ENSMUSG00000107192.1,,,,,6.077670438094228,5.666666666666667,nonsig,0.3226122846611444,0.4491681697947059
5059,ENSMUSG00000029231.15,chr5,75132291,75152291,+,75152291,ENSMUSG00000029231.15,Pdgfra,0.924409567,0.01250704,68.6209083,7.057187065916619,54.333333333333336,up,0.4669039022778068,0.362489057948281
5060,ENSMUSG00000005672.12,chr5,75554915,75574915,+,75574915,ENSMUSG00000005672.12,Kit,-0.659043939,3.23e-05,6583.135546,12.7518595969986,6437.0,down,0.7443277818739231,2.379136940502595
5061,ENSMUSG00000062960.10,chr5,75978459,75998459,-,75978459,ENSMUSG00000062960.10,Kdr,-2.166450189,1.03e-12,65.03364015,7.210923730260539,75.16666666666667,down,0.40150182438222326,0.41996108002327887
5062,ENSMUSG00000107020.1,chr5,76060764,76080764,-,76060764,ENSMUSG00000107020.1,,,,,6.7438495659112405,27.333333333333332,nonsig,0.663530895572469,2.2025292412286634
5063,ENSMUSG00000029233.15,chr5,76120270,76140270,+,76140270,ENSMUSG00000029233.15,,,,,8.869763467365189,341.6666666666667,nonsig,0.5498038678596072,0.9929702456576771
5064,ENSMUSG00000029234.13,chr5,76163879,76183879,+,76183879,ENSMUSG00000029234.13,,,,,11.034465990906718,1859.3333333333333,nonsig,0.45987799771562343,1.755964068757909
5065,ENSMUSG00000083152.1,chr5,76176624,76196624,+,76196624,ENSMUSG00000083152.1,,,,,6.168016635994944,7.0,nonsig,0.5313340723471716,2.215435548903329
5066,ENSMUSG00000029238.11,chr5,76304793,76324793,-,76304793,ENSMUSG00000029238.11,Clock,-0.500096167,0.046004907,1225.349595,10.342931792533447,1171.0,down,0.7925129009347005,3.148875887476073
5067,ENSMUSG00000106831.1,chr5,76233071,76253071,-,76233071,ENSMUSG00000106831.1,,,,,6.778931908627896,30.5,nonsig,0.3235904939439154,0.31122349274154815
5068,ENSMUSG00000098449.1,chr5,76284875,76304875,+,76304875,ENSMUSG00000098449.1,,,,,6.18180989165909,7.0,nonsig,0.9432802213284146,4.4592879357799955
5069,ENSMUSG00000029235.14,chr5,76331134,76351134,-,76331134,ENSMUSG00000029235.14,,,,,7.727380926141244,114.83333333333333,nonsig,0.4799603344252058,0.6871096836093088
5070,ENSMUSG00000036435.13,chr5,76509310,76529310,+,76529310,ENSMUSG00000036435.13,,,,,10.709809814468867,1472.5,nonsig,0.3195067984064735,0.6456194363926493
5071,ENSMUSG00000036403.15,chr5,76568697,76588697,+,76588697,ENSMUSG00000036403.15,,,,,9.868770926823325,802.0,nonsig,0.43519767374877694,1.283962879621064
5072,ENSMUSG00000036377.19,chr5,76636511,76656511,+,76656511,ENSMUSG00000036377.19,,,,,6.905158350567679,37.166666666666664,nonsig,0.42095738690043827,0.6056380711814768
5073,ENSMUSG00000055923.16,chr5,76905428,76925428,-,76905428,ENSMUSG00000055923.16,,,,,8.89047909859517,349.6666666666667,nonsig,0.6510550220262218,2.7303759897070012
5074,ENSMUSG00000029246.14,chr5,76951573,76971573,-,76951573,ENSMUSG00000029246.14,Ppat,-0.372648387,0.001327965,4968.348495,12.325840937216334,4785.0,down,0.7895262526510668,3.338174819463314
5075,ENSMUSG00000072852.4,chr5,76908371,76928371,+,76928371,ENSMUSG00000072852.4,,,,,6.230845152499828,8.333333333333334,nonsig,0.6613314642626125,1.8953547153243728
5076,ENSMUSG00000029247.17,chr5,76931306,76951306,+,76951306,ENSMUSG00000029247.17,,,,,13.861961994053685,13556.666666666666,nonsig,0.306889502572754,1.4378145294661129
5077,ENSMUSG00000036323.14,chr5,76954682,76974682,+,76974682,ENSMUSG00000036323.14,,,,,12.30064113369035,4710.833333333333,nonsig,0.6887940450864206,2.1703234534608753
5078,ENSMUSG00000063820.11,chr5,76984054,77004054,+,77004054,ENSMUSG00000063820.11,,,,,6.077795859384399,6.833333333333333,nonsig,0.4002203295964414,0.3886964069984845
5079,ENSMUSG00000059325.14,chr5,77095254,77115254,-,77095254,ENSMUSG00000059325.14,,,,,6.656254249954394,26.0,nonsig,0.48886980458019336,0.7792198232976312
5080,ENSMUSG00000053030.11,chr5,77211439,77231439,-,77211439,ENSMUSG00000053030.11,,,,,6.124558884593401,6.833333333333333,nonsig,0.4440736212453481,0.602454939968415
5081,ENSMUSG00000029249.15,chr5,77245490,77265490,+,77265490,ENSMUSG00000029249.15,,,,,12.819777242442166,6679.333333333333,nonsig,1.0590232894030969,6.3465927535464015
5082,ENSMUSG00000036285.10,chr5,77310085,77330085,-,77310085,ENSMUSG00000036285.10,,,,,10.134866447138627,984.8333333333334,nonsig,0.554410090528841,1.8150649300855515
5083,ENSMUSG00000029250.5,chr5,77290146,77310146,+,77310146,ENSMUSG00000029250.5,,,,,12.807289352499765,6872.0,nonsig,0.522318239204698,1.8821085523216332
