background_seqs	ctcf_offset_2	ctcf_offset_1	ctcf_flank_bp_2	ctcf_flank_bp_1	ctcf_locus_specification_2	ctcf_locus_specification_1	locus_orientation	gene_locus_specification	gene_flank_bp	gene_offset	enhancer_locus_specification	enhancer_flank_bp	enhancer_offset	gene_symbol	promoter_num_of_motifs	enhancer_symbol	enhancer_num_of_motifs	NIPBL_signal	H3K27Ac_signal	insert_loci	insert_flank_bp	insert_offsets
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr2,163052265,163053264,+	0	0	ENSMUSG00000034544.17	0	enh_13	0	4.398411111093728	20.36310577178504	None$None$chr3,66961389,66981389,+$chr2,163052265,163053264,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr2,166156501,166157500,+	0	0	ENSMUSG00000034544.17	0	enh_14	0	4.731285502968254	26.527349129277468	None$None$chr3,66961389,66981389,+$chr2,166156501,166157500,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr4,55476129,55477128,+	0	0	ENSMUSG00000034544.17	0	enh_17	0	6.639135439369206	23.81558726584882	None$None$chr3,66961389,66981389,+$chr4,55476129,55477128,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,65022007,65023006,+	0	0	ENSMUSG00000034544.17	0	enh_21	0	5.105937532360692	26.271168676835973	None$None$chr3,66961389,66981389,+$chr6,65022007,65023006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,65023007,65024006,+	0	0	ENSMUSG00000034544.17	0	enh_22	0	5.9917751638124725	23.374354075563208	None$None$chr3,66961389,66981389,+$chr6,65023007,65024006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,65024007,65025006,+	0	0	ENSMUSG00000034544.17	0	enh_23	0	4.606517316057105	20.98018226258494	None$None$chr3,66961389,66981389,+$chr6,65024007,65025006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,72787007,72788006,+	0	0	ENSMUSG00000034544.17	0	enh_24	0	4.698281267193923	28.26021718170732	None$None$chr3,66961389,66981389,+$chr6,72787007,72788006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,122701983,122702982,+	0	0	ENSMUSG00000034544.17	0	enh_26	0	4.567053584344648	21.874987189353227	None$None$chr3,66961389,66981389,+$chr6,122701983,122702982,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr6,125432983,125433982,+	0	0	ENSMUSG00000034544.17	0	enh_27	0	4.8342225811178094	26.5642256500138	None$None$chr3,66961389,66981389,+$chr6,125432983,125433982,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr9,58279194,58280193,+	0	0	ENSMUSG00000034544.17	0	enh_31	0	6.838388843134557	20.29176344043926	None$None$chr3,66961389,66981389,+$chr9,58279194,58280193,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr10,68137253,68138252,+	0	0	ENSMUSG00000034544.17	0	enh_34	0	5.132586077123843	24.97888383582149	None$None$chr3,66961389,66981389,+$chr10,68137253,68138252,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr11,9115998,9116997,+	0	0	ENSMUSG00000034544.17	0	enh_37	0	5.224864290940846	21.934791058053392	None$None$chr3,66961389,66981389,+$chr11,9115998,9116997,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr11,62510499,62511498,+	0	0	ENSMUSG00000034544.17	0	enh_38	0	6.221631233168854	39.55735341356678	None$None$chr3,66961389,66981389,+$chr11,62510499,62511498,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr11,97661687,97662686,+	0	0	ENSMUSG00000034544.17	0	enh_39	0	5.574532747123217	37.069560225661405	None$None$chr3,66961389,66981389,+$chr11,97661687,97662686,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr12,86501051,86502050,+	0	0	ENSMUSG00000034544.17	0	enh_40	0	6.359954674901072	24.442071096198585	None$None$chr3,66961389,66981389,+$chr12,86501051,86502050,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr15,88708571,88709570,+	0	0	ENSMUSG00000034544.17	0	enh_42	0	4.853924197789071	31.50041872332153	None$None$chr3,66961389,66981389,+$chr15,88708571,88709570,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr17,10432135,10433134,+	0	0	ENSMUSG00000034544.17	0	enh_43	0	5.29298370741178	21.657250625373877	None$None$chr3,66961389,66981389,+$chr17,10432135,10433134,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr17,35504056,35505055,+	0	0	ENSMUSG00000034544.17	0	enh_46	0	4.223552752541744	28.67200182180676	None$None$chr3,66961389,66981389,+$chr17,35504056,35505055,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,66961389,66981389,+	0	100000	chr17,66479661,66480660,+	0	0	ENSMUSG00000034544.17	0	enh_48	0	4.817965271590966	27.917619909770828	None$None$chr3,66961389,66981389,+$chr17,66479661,66480660,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr1,63138427,63139426,+	0	0	ENSMUSG00000027792.11	0	enh_3	0	5.697293066529983	20.01830151368719	None$None$chr3,73708416,73728416,-$chr1,63138427,63139426,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr3,34756079,34757078,+	0	0	ENSMUSG00000027792.11	0	enh_4	0	5.891572607938072	21.941200914079687	None$None$chr3,73708416,73728416,-$chr3,34756079,34757078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr3,34757079,34758078,+	0	0	ENSMUSG00000027792.11	0	enh_5	0	6.702484859682975	23.013633885061864	None$None$chr3,73708416,73728416,-$chr3,34757079,34758078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr3,34758079,34759078,+	0	0	ENSMUSG00000027792.11	0	enh_6	0	4.826246431532886	26.80845115608102	None$None$chr3,73708416,73728416,-$chr3,34758079,34759078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr2,52071481,52072480,+	0	0	ENSMUSG00000027792.11	0	enh_9	0	5.40328300856148	34.33953070892573	None$None$chr3,73708416,73728416,-$chr2,52071481,52072480,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr2,154427265,154428264,+	0	0	ENSMUSG00000027792.11	0	enh_11	0	5.813914130342431	24.185587597381545	None$None$chr3,73708416,73728416,-$chr2,154427265,154428264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr2,157376265,157377264,+	0	0	ENSMUSG00000027792.11	0	enh_12	0	4.657390254923263	23.32100075469711	None$None$chr3,73708416,73728416,-$chr2,157376265,157377264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr2,163052265,163053264,+	0	0	ENSMUSG00000027792.11	0	enh_13	0	4.398411111093728	20.36310577178504	None$None$chr3,73708416,73728416,-$chr2,163052265,163053264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr2,166156501,166157500,+	0	0	ENSMUSG00000027792.11	0	enh_14	0	4.731285502968254	26.527349129277468	None$None$chr3,73708416,73728416,-$chr2,166156501,166157500,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr4,55476129,55477128,+	0	0	ENSMUSG00000027792.11	0	enh_17	0	6.639135439369206	23.81558726584882	None$None$chr3,73708416,73728416,-$chr4,55476129,55477128,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,65022007,65023006,+	0	0	ENSMUSG00000027792.11	0	enh_21	0	5.105937532360692	26.271168676835973	None$None$chr3,73708416,73728416,-$chr6,65022007,65023006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,65023007,65024006,+	0	0	ENSMUSG00000027792.11	0	enh_22	0	5.9917751638124725	23.374354075563208	None$None$chr3,73708416,73728416,-$chr6,65023007,65024006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,65024007,65025006,+	0	0	ENSMUSG00000027792.11	0	enh_23	0	4.606517316057105	20.98018226258494	None$None$chr3,73708416,73728416,-$chr6,65024007,65025006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,72787007,72788006,+	0	0	ENSMUSG00000027792.11	0	enh_24	0	4.698281267193923	28.26021718170732	None$None$chr3,73708416,73728416,-$chr6,72787007,72788006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,122701983,122702982,+	0	0	ENSMUSG00000027792.11	0	enh_26	0	4.567053584344648	21.874987189353227	None$None$chr3,73708416,73728416,-$chr6,122701983,122702982,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr6,125432983,125433982,+	0	0	ENSMUSG00000027792.11	0	enh_27	0	4.8342225811178094	26.5642256500138	None$None$chr3,73708416,73728416,-$chr6,125432983,125433982,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr9,58279194,58280193,+	0	0	ENSMUSG00000027792.11	0	enh_31	0	6.838388843134557	20.29176344043926	None$None$chr3,73708416,73728416,-$chr9,58279194,58280193,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr10,68137253,68138252,+	0	0	ENSMUSG00000027792.11	0	enh_34	0	5.132586077123843	24.97888383582149	None$None$chr3,73708416,73728416,-$chr10,68137253,68138252,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr11,9115998,9116997,+	0	0	ENSMUSG00000027792.11	0	enh_37	0	5.224864290940846	21.934791058053392	None$None$chr3,73708416,73728416,-$chr11,9115998,9116997,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr11,62510499,62511498,+	0	0	ENSMUSG00000027792.11	0	enh_38	0	6.221631233168854	39.55735341356678	None$None$chr3,73708416,73728416,-$chr11,62510499,62511498,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr11,97661687,97662686,+	0	0	ENSMUSG00000027792.11	0	enh_39	0	5.574532747123217	37.069560225661405	None$None$chr3,73708416,73728416,-$chr11,97661687,97662686,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr12,86501051,86502050,+	0	0	ENSMUSG00000027792.11	0	enh_40	0	6.359954674901072	24.442071096198585	None$None$chr3,73708416,73728416,-$chr12,86501051,86502050,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr15,88708571,88709570,+	0	0	ENSMUSG00000027792.11	0	enh_42	0	4.853924197789071	31.50041872332153	None$None$chr3,73708416,73728416,-$chr15,88708571,88709570,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr17,10432135,10433134,+	0	0	ENSMUSG00000027792.11	0	enh_43	0	5.29298370741178	21.657250625373877	None$None$chr3,73708416,73728416,-$chr17,10432135,10433134,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr17,35504056,35505055,+	0	0	ENSMUSG00000027792.11	0	enh_46	0	4.223552752541744	28.67200182180676	None$None$chr3,73708416,73728416,-$chr17,35504056,35505055,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	-100000	chr17,66479661,66480660,+	0	0	ENSMUSG00000027792.11	0	enh_48	0	4.817965271590966	27.917619909770828	None$None$chr3,73708416,73728416,-$chr17,66479661,66480660,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr1,63138427,63139426,+	0	0	ENSMUSG00000027792.11	0	enh_3	0	5.697293066529983	20.01830151368719	None$None$chr3,73708416,73728416,-$chr1,63138427,63139426,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr3,34756079,34757078,+	0	0	ENSMUSG00000027792.11	0	enh_4	0	5.891572607938072	21.941200914079687	None$None$chr3,73708416,73728416,-$chr3,34756079,34757078,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr3,34757079,34758078,+	0	0	ENSMUSG00000027792.11	0	enh_5	0	6.702484859682975	23.013633885061864	None$None$chr3,73708416,73728416,-$chr3,34757079,34758078,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr3,34758079,34759078,+	0	0	ENSMUSG00000027792.11	0	enh_6	0	4.826246431532886	26.80845115608102	None$None$chr3,73708416,73728416,-$chr3,34758079,34759078,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr2,52071481,52072480,+	0	0	ENSMUSG00000027792.11	0	enh_9	0	5.40328300856148	34.33953070892573	None$None$chr3,73708416,73728416,-$chr2,52071481,52072480,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr2,154427265,154428264,+	0	0	ENSMUSG00000027792.11	0	enh_11	0	5.813914130342431	24.185587597381545	None$None$chr3,73708416,73728416,-$chr2,154427265,154428264,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr2,157376265,157377264,+	0	0	ENSMUSG00000027792.11	0	enh_12	0	4.657390254923263	23.32100075469711	None$None$chr3,73708416,73728416,-$chr2,157376265,157377264,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr2,163052265,163053264,+	0	0	ENSMUSG00000027792.11	0	enh_13	0	4.398411111093728	20.36310577178504	None$None$chr3,73708416,73728416,-$chr2,163052265,163053264,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr2,166156501,166157500,+	0	0	ENSMUSG00000027792.11	0	enh_14	0	4.731285502968254	26.527349129277468	None$None$chr3,73708416,73728416,-$chr2,166156501,166157500,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr4,55476129,55477128,+	0	0	ENSMUSG00000027792.11	0	enh_17	0	6.639135439369206	23.81558726584882	None$None$chr3,73708416,73728416,-$chr4,55476129,55477128,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,65022007,65023006,+	0	0	ENSMUSG00000027792.11	0	enh_21	0	5.105937532360692	26.271168676835973	None$None$chr3,73708416,73728416,-$chr6,65022007,65023006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,65023007,65024006,+	0	0	ENSMUSG00000027792.11	0	enh_22	0	5.9917751638124725	23.374354075563208	None$None$chr3,73708416,73728416,-$chr6,65023007,65024006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,65024007,65025006,+	0	0	ENSMUSG00000027792.11	0	enh_23	0	4.606517316057105	20.98018226258494	None$None$chr3,73708416,73728416,-$chr6,65024007,65025006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,72787007,72788006,+	0	0	ENSMUSG00000027792.11	0	enh_24	0	4.698281267193923	28.26021718170732	None$None$chr3,73708416,73728416,-$chr6,72787007,72788006,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,122701983,122702982,+	0	0	ENSMUSG00000027792.11	0	enh_26	0	4.567053584344648	21.874987189353227	None$None$chr3,73708416,73728416,-$chr6,122701983,122702982,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr6,125432983,125433982,+	0	0	ENSMUSG00000027792.11	0	enh_27	0	4.8342225811178094	26.5642256500138	None$None$chr3,73708416,73728416,-$chr6,125432983,125433982,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr9,58279194,58280193,+	0	0	ENSMUSG00000027792.11	0	enh_31	0	6.838388843134557	20.29176344043926	None$None$chr3,73708416,73728416,-$chr9,58279194,58280193,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr10,68137253,68138252,+	0	0	ENSMUSG00000027792.11	0	enh_34	0	5.132586077123843	24.97888383582149	None$None$chr3,73708416,73728416,-$chr10,68137253,68138252,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr11,9115998,9116997,+	0	0	ENSMUSG00000027792.11	0	enh_37	0	5.224864290940846	21.934791058053392	None$None$chr3,73708416,73728416,-$chr11,9115998,9116997,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr11,62510499,62511498,+	0	0	ENSMUSG00000027792.11	0	enh_38	0	6.221631233168854	39.55735341356678	None$None$chr3,73708416,73728416,-$chr11,62510499,62511498,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr11,97661687,97662686,+	0	0	ENSMUSG00000027792.11	0	enh_39	0	5.574532747123217	37.069560225661405	None$None$chr3,73708416,73728416,-$chr11,97661687,97662686,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr12,86501051,86502050,+	0	0	ENSMUSG00000027792.11	0	enh_40	0	6.359954674901072	24.442071096198585	None$None$chr3,73708416,73728416,-$chr12,86501051,86502050,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr15,88708571,88709570,+	0	0	ENSMUSG00000027792.11	0	enh_42	0	4.853924197789071	31.50041872332153	None$None$chr3,73708416,73728416,-$chr15,88708571,88709570,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr17,10432135,10433134,+	0	0	ENSMUSG00000027792.11	0	enh_43	0	5.29298370741178	21.657250625373877	None$None$chr3,73708416,73728416,-$chr17,10432135,10433134,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr17,35504056,35505055,+	0	0	ENSMUSG00000027792.11	0	enh_46	0	4.223552752541744	28.67200182180676	None$None$chr3,73708416,73728416,-$chr17,35504056,35505055,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,73708416,73728416,-	0	100000	chr17,66479661,66480660,+	0	0	ENSMUSG00000027792.11	0	enh_48	0	4.817965271590966	27.917619909770828	None$None$chr3,73708416,73728416,-$chr17,66479661,66480660,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr1,63138427,63139426,+	0	0	ENSMUSG00000102420.1	0	enh_3	0	5.697293066529983	20.01830151368719	None$None$chr3,75024616,75044616,-$chr1,63138427,63139426,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr3,34756079,34757078,+	0	0	ENSMUSG00000102420.1	0	enh_4	0	5.891572607938072	21.941200914079687	None$None$chr3,75024616,75044616,-$chr3,34756079,34757078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr3,34757079,34758078,+	0	0	ENSMUSG00000102420.1	0	enh_5	0	6.702484859682975	23.013633885061864	None$None$chr3,75024616,75044616,-$chr3,34757079,34758078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr3,34758079,34759078,+	0	0	ENSMUSG00000102420.1	0	enh_6	0	4.826246431532886	26.80845115608102	None$None$chr3,75024616,75044616,-$chr3,34758079,34759078,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr2,52071481,52072480,+	0	0	ENSMUSG00000102420.1	0	enh_9	0	5.40328300856148	34.33953070892573	None$None$chr3,75024616,75044616,-$chr2,52071481,52072480,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr2,154427265,154428264,+	0	0	ENSMUSG00000102420.1	0	enh_11	0	5.813914130342431	24.185587597381545	None$None$chr3,75024616,75044616,-$chr2,154427265,154428264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr2,157376265,157377264,+	0	0	ENSMUSG00000102420.1	0	enh_12	0	4.657390254923263	23.32100075469711	None$None$chr3,75024616,75044616,-$chr2,157376265,157377264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr2,163052265,163053264,+	0	0	ENSMUSG00000102420.1	0	enh_13	0	4.398411111093728	20.36310577178504	None$None$chr3,75024616,75044616,-$chr2,163052265,163053264,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr2,166156501,166157500,+	0	0	ENSMUSG00000102420.1	0	enh_14	0	4.731285502968254	26.527349129277468	None$None$chr3,75024616,75044616,-$chr2,166156501,166157500,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr4,55476129,55477128,+	0	0	ENSMUSG00000102420.1	0	enh_17	0	6.639135439369206	23.81558726584882	None$None$chr3,75024616,75044616,-$chr4,55476129,55477128,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,65022007,65023006,+	0	0	ENSMUSG00000102420.1	0	enh_21	0	5.105937532360692	26.271168676835973	None$None$chr3,75024616,75044616,-$chr6,65022007,65023006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,65023007,65024006,+	0	0	ENSMUSG00000102420.1	0	enh_22	0	5.9917751638124725	23.374354075563208	None$None$chr3,75024616,75044616,-$chr6,65023007,65024006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,65024007,65025006,+	0	0	ENSMUSG00000102420.1	0	enh_23	0	4.606517316057105	20.98018226258494	None$None$chr3,75024616,75044616,-$chr6,65024007,65025006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,72787007,72788006,+	0	0	ENSMUSG00000102420.1	0	enh_24	0	4.698281267193923	28.26021718170732	None$None$chr3,75024616,75044616,-$chr6,72787007,72788006,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,122701983,122702982,+	0	0	ENSMUSG00000102420.1	0	enh_26	0	4.567053584344648	21.874987189353227	None$None$chr3,75024616,75044616,-$chr6,122701983,122702982,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr6,125432983,125433982,+	0	0	ENSMUSG00000102420.1	0	enh_27	0	4.8342225811178094	26.5642256500138	None$None$chr3,75024616,75044616,-$chr6,125432983,125433982,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr9,58279194,58280193,+	0	0	ENSMUSG00000102420.1	0	enh_31	0	6.838388843134557	20.29176344043926	None$None$chr3,75024616,75044616,-$chr9,58279194,58280193,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr10,68137253,68138252,+	0	0	ENSMUSG00000102420.1	0	enh_34	0	5.132586077123843	24.97888383582149	None$None$chr3,75024616,75044616,-$chr10,68137253,68138252,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr11,9115998,9116997,+	0	0	ENSMUSG00000102420.1	0	enh_37	0	5.224864290940846	21.934791058053392	None$None$chr3,75024616,75044616,-$chr11,9115998,9116997,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr11,62510499,62511498,+	0	0	ENSMUSG00000102420.1	0	enh_38	0	6.221631233168854	39.55735341356678	None$None$chr3,75024616,75044616,-$chr11,62510499,62511498,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr11,97661687,97662686,+	0	0	ENSMUSG00000102420.1	0	enh_39	0	5.574532747123217	37.069560225661405	None$None$chr3,75024616,75044616,-$chr11,97661687,97662686,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr12,86501051,86502050,+	0	0	ENSMUSG00000102420.1	0	enh_40	0	6.359954674901072	24.442071096198585	None$None$chr3,75024616,75044616,-$chr12,86501051,86502050,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr15,88708571,88709570,+	0	0	ENSMUSG00000102420.1	0	enh_42	0	4.853924197789071	31.50041872332153	None$None$chr3,75024616,75044616,-$chr15,88708571,88709570,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr17,10432135,10433134,+	0	0	ENSMUSG00000102420.1	0	enh_43	0	5.29298370741178	21.657250625373877	None$None$chr3,75024616,75044616,-$chr17,10432135,10433134,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr17,35504056,35505055,+	0	0	ENSMUSG00000102420.1	0	enh_46	0	4.223552752541744	28.67200182180676	None$None$chr3,75024616,75044616,-$chr17,35504056,35505055,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	-100000	chr17,66479661,66480660,+	0	0	ENSMUSG00000102420.1	0	enh_48	0	4.817965271590966	27.917619909770828	None$None$chr3,75024616,75044616,-$chr17,66479661,66480660,+	0$0$0$0	None$None$-100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	100000	chr1,63138427,63139426,+	0	0	ENSMUSG00000102420.1	0	enh_3	0	5.697293066529983	20.01830151368719	None$None$chr3,75024616,75044616,-$chr1,63138427,63139426,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	100000	chr3,34756079,34757078,+	0	0	ENSMUSG00000102420.1	0	enh_4	0	5.891572607938072	21.941200914079687	None$None$chr3,75024616,75044616,-$chr3,34756079,34757078,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	100000	chr3,34757079,34758078,+	0	0	ENSMUSG00000102420.1	0	enh_5	0	6.702484859682975	23.013633885061864	None$None$chr3,75024616,75044616,-$chr3,34757079,34758078,+	0$0$0$0	None$None$100000$0
0			0	0			>>	chr3,75024616,75044616,-	0	100000	chr3,34758079,34759078,+	0	0	ENSMUSG00000102420.1	0	enh_6	0	4.826246431532886	26.80845115608102	None$None$chr3,75024616,75044616,-$chr3,34758079,34759078,+	0$0$0$0	None$None$100000$0
