chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
chr5,chr15	150665867,96936904	150665886,96936923	-,+	10.765625,11.359375	>>	1	25	65
chr5,chr6	150665867,89679564	150665886,89679583	-,+	10.765625,11.359375	>>	1	25	65
chr5,chr9	150665867,60243693	150665886,60243712	-,+	10.765625,11.296875	>>	1	25	65
chr5,chr6	150665867,121556659	150665886,121556678	-,+	10.765625,11.265625	>>	1	25	65
chr5,chr2	150665867,53204718	150665886,53204737	-,-	10.765625,11.25	>>	1	25	65
chr5,chr15	150665867,36152175	150665886,36152194	-,-	10.765625,11.25	>>	1	25	65
chr5,chr8	150665867,84639400	150665886,84639419	-,-	10.765625,11.2421875	>>	1	25	65
chr5,chr1	150665867,151025083	150665886,151025102	-,+	10.765625,11.2265625	>>	1	25	65
chr5,chr19	150665867,37559784	150665886,37559803	-,+	10.765625,11.21875	>>	1	25	65
chr5,chr3	150665867,124289099	150665886,124289118	-,-	10.765625,11.171875	>>	1	25	65
chr5,chr4	150665867,127027425	150665886,127027444	-,+	10.765625,11.171875	>>	1	25	65
chr5,chr4	150665867,85404952	150665886,85404971	-,+	10.765625,11.125	>>	1	25	65
chr5,chr14	150665867,115451127	150665886,115451146	-,-	10.765625,11.1171875	>>	1	25	65
chr5,chr6	150665867,94054124	150665886,94054143	-,-	10.765625,11.109375	>>	1	25	65
chr5,chr13	150665867,55327888	150665886,55327907	-,+	10.765625,11.09375	>>	1	25	65
chr5,chr9	150665867,123925439	150665886,123925458	-,+	10.765625,11.0859375	>>	1	25	65
chr5,chr13	150665867,42826797	150665886,42826816	-,-	10.765625,11.0625	>>	1	25	65
chr5,chr7	150665867,143470155	150665886,143470174	-,-	10.765625,11.046875	>>	1	25	65
chr5,chr9	150665867,30936827	150665886,30936846	-,-	10.765625,11.015625	>>	1	25	65
chr5,chr10	150665867,102445120	150665886,102445139	-,-	10.765625,10.984375	>>	1	25	65
chr5,chr10	150665867,96618508	150665886,96618527	-,+	10.765625,10.96875	>>	1	25	65
chr5,chr2	150665867,101665457	150665886,101665476	-,+	10.765625,10.96875	>>	1	25	65
chr5,chr3	150665867,59079461	150665886,59079480	-,+	10.765625,10.9375	>>	1	25	65
chr5,chr7	150665867,43928708	150665886,43928727	-,+	10.765625,10.9375	>>	1	25	65
chr5,chr7	150665867,29297234	150665886,29297253	-,-	10.765625,10.9375	>>	1	25	65
chr5,chr8	150665867,118287664	150665886,118287683	-,+	10.765625,10.921875	>>	1	25	65
chr5,chr9	150665867,40805470	150665886,40805489	-,-	10.765625,10.921875	>>	1	25	65
chr5,chr11	150665867,33934452	150665886,33934471	-,+	10.765625,10.890625	>>	1	25	65
chr5,chr16	150665867,31944150	150665886,31944169	-,+	10.765625,10.8828125	>>	1	25	65
chr5,chr11	150665867,52766128	150665886,52766147	-,+	10.765625,10.859375	>>	1	25	65
chr5,chr10	150665867,60760510	150665886,60760529	-,+	10.765625,10.8515625	>>	1	25	65
chr5,chr7	150665867,73648193	150665886,73648212	-,-	10.765625,10.78125	>>	1	25	65
chr5,chr7	150665867,142714860	150665886,142714879	-,-	10.765625,10.7734375	>>	1	25	65
chr5,chr5	150665867,150665867	150665886,150665886	-,-	10.765625,10.765625	>>	1	25	65
chr5,chr10	150665867,122090659	150665886,122090678	-,+	10.765625,10.765625	>>	1	25	65
chr5,chr15	150665867,103191260	150665886,103191279	-,-	10.765625,10.765625	>>	1	25	65
chr5,chr1	150665867,180811093	150665886,180811112	-,-	10.765625,10.765625	>>	1	25	65
chr5,chr15	150665867,100457549	150665886,100457568	-,+	10.765625,10.734375	>>	1	25	65
chr5,chr2	150665867,53206939	150665886,53206958	-,-	10.765625,10.734375	>>	1	25	65
chr5,chr13	150665867,100854358	150665886,100854377	-,-	10.765625,10.6640625	>>	1	25	65
chr5,chr9	150665867,121458663	150665886,121458682	-,+	10.765625,10.640625	>>	1	25	65
chr5,chr16	150665867,42914598	150665886,42914617	-,+	10.765625,10.609375	>>	1	25	65
chr5,chr9	150665867,59969582	150665886,59969601	-,-	10.765625,10.609375	>>	1	25	65
chr5,chr6	150665867,129256241	150665886,129256260	-,-	10.765625,10.6015625	>>	1	25	65
chr5,chr8	150665867,28978805	150665886,28978824	-,-	10.765625,10.59375	>>	1	25	65
chr5,chr16	150665867,42165118	150665886,42165137	-,-	10.765625,10.5625	>>	1	25	65
chr5,chr1	150665867,103796520	150665886,103796539	-,+	10.765625,10.5390625	>>	1	25	65
chr5,chr13	150665867,103121069	150665886,103121088	-,-	10.765625,10.5234375	>>	1	25	65
chr5,chr13	150665867,37325675	150665886,37325694	-,-	10.765625,10.484375	>>	1	25	65
chr5,chr14	150665867,59604192	150665886,59604211	-,-	10.765625,10.4609375	>>	1	25	65
chr5,chr4	150665867,130738755	150665886,130738774	-,+	10.765625,10.453125	>>	1	25	65
chr5,chr19	150665867,40231971	150665886,40231990	-,-	10.765625,10.4453125	>>	1	25	65
chr5,chr9	150665867,123925437	150665886,123925456	-,-	10.765625,10.4296875	>>	1	25	65
chr5,chr13	150665867,51839850	150665886,51839869	-,+	10.765625,10.375	>>	1	25	65
chr5,chr16	150665867,57611956	150665886,57611975	-,+	10.765625,10.359375	>>	1	25	65
chr5,chr7	150665867,64751715	150665886,64751734	-,-	10.765625,10.359375	>>	1	25	65
chr5,chr10	150665867,83219884	150665886,83219903	-,+	10.765625,10.328125	>>	1	25	65
chr5,chr1	150665867,88301804	150665886,88301823	-,-	10.765625,10.328125	>>	1	25	65
chr5,chr6	150665867,115037940	150665886,115037959	-,-	10.765625,10.3203125	>>	1	25	65
chr5,chr1	150665867,85842440	150665886,85842459	-,-	10.765625,10.265625	>>	1	25	65
chr5,chr11	150665867,108889339	150665886,108889358	-,+	10.765625,10.2578125	>>	1	25	65
chr5,chr2	150665867,103424829	150665886,103424848	-,-	10.765625,10.25	>>	1	25	65
chr5,chr4	150665867,106227664	150665886,106227683	-,-	10.765625,10.21875	>>	1	25	65
chr5,chr13	150665867,109210592	150665886,109210611	-,-	10.765625,10.203125	>>	1	25	65
chr5,chr6	150665867,112484502	150665886,112484521	-,-	10.765625,10.1953125	>>	1	25	65
chr5,chr4	150665867,121232295	150665886,121232314	-,-	10.765625,10.171875	>>	1	25	65
chr5,chr5	150665867,117094603	150665886,117094622	-,+	10.765625,10.078125	>>	1	25	65
chr5,chr6	150665867,59208734	150665886,59208753	-,-	10.765625,10.0625	>>	1	25	65
chr5,chr2	150665867,30942879	150665886,30942898	-,-	10.765625,10.046875	>>	1	25	65
chr5,chr11	150665867,81972222	150665886,81972241	-,+	10.765625,9.984375	>>	1	25	65
chr5,chr2	150665867,32583629	150665886,32583648	-,+	10.765625,9.9765625	>>	1	25	65
chr5,chr1	150665867,6190724	150665886,6190743	-,-	10.765625,9.921875	>>	1	25	65
chr5,chr13	150665867,71956628	150665886,71956647	-,+	10.765625,9.8984375	>>	1	25	65
chr5,chr14	150665867,21853527	150665886,21853546	-,-	10.765625,9.8984375	>>	1	25	65
chr5,chr7	150665867,83553542	150665886,83553561	-,+	10.765625,9.890625	>>	1	25	65
chr5,chr14	150665867,115042221	150665886,115042240	-,-	10.765625,9.828125	>>	1	25	65
chr5,chr11	150665867,34229171	150665886,34229190	-,+	10.765625,9.828125	>>	1	25	65
chr5,chr6	150665867,137747737	150665886,137747756	-,-	10.765625,9.78125	>>	1	25	65
chr5,chr19	150665867,26193869	150665886,26193888	-,-	10.765625,9.703125	>>	1	25	65
chr5,chr1	150665867,134638697	150665886,134638716	-,+	10.765625,9.6875	>>	1	25	65
chr5,chr1	150665867,179847882	150665886,179847901	-,+	10.765625,9.6484375	>>	1	25	65
chr10,chr17	122090659,73302299	122090678,73302318	+,+	10.765625,11.921875	>>	1	25	65
chr10,chr2	122090659,4652199	122090678,4652218	+,-	10.765625,11.890625	>>	1	25	65
chr10,chr18	122090659,75757700	122090678,75757719	+,+	10.765625,11.8671875	>>	1	25	65
chr10,chr18	122090659,64506752	122090678,64506771	+,-	10.765625,11.765625	>>	1	25	65
chr10,chr11	122090659,31942430	122090678,31942449	+,+	10.765625,11.75	>>	1	25	65
chr10,chr15	122090659,44832752	122090678,44832771	+,-	10.765625,11.734375	>>	1	25	65
chr10,chr18	122090659,12102249	122090678,12102268	+,-	10.765625,11.734375	>>	1	25	65
chr10,chr12	122090659,36195136	122090678,36195155	+,-	10.765625,11.703125	>>	1	25	65
chr10,chr4	122090659,110020474	122090678,110020493	+,-	10.765625,11.6953125	>>	1	25	65
chr10,chr16	122090659,30550588	122090678,30550607	+,-	10.765625,11.65625	>>	1	25	65
chr10,chr2	122090659,166082373	122090678,166082392	+,-	10.765625,11.578125	>>	1	25	65
chr10,chr6	122090659,89679574	122090678,89679593	+,+	10.765625,11.53125	>>	1	25	65
chr10,chr18	122090659,42593296	122090678,42593315	+,+	10.765625,11.53125	>>	1	25	65
chr10,chr13	122090659,72625391	122090678,72625410	+,-	10.765625,11.515625	>>	1	25	65
chr10,chr11	122090659,102267646	122090678,102267665	+,-	10.765625,11.515625	>>	1	25	65
chr10,chr1	122090659,88742574	122090678,88742593	+,-	10.765625,11.484375	>>	1	25	65
chr10,chr3	122090659,54795996	122090678,54796015	+,+	10.765625,11.4375	>>	1	25	65
chr10,chr9	122090659,40806552	122090678,40806571	+,+	10.765625,11.40625	>>	1	25	65
chr10,chr13	122090659,94976307	122090678,94976326	+,+	10.765625,11.3828125	>>	1	25	65
chr10,chr15	122090659,96936904	122090678,96936923	+,+	10.765625,11.359375	>>	1	25	65
chr10,chr6	122090659,89679564	122090678,89679583	+,+	10.765625,11.359375	>>	1	25	65
chr10,chr9	122090659,60243693	122090678,60243712	+,+	10.765625,11.296875	>>	1	25	65
chr10,chr6	122090659,121556659	122090678,121556678	+,+	10.765625,11.265625	>>	1	25	65
chr10,chr2	122090659,53204718	122090678,53204737	+,-	10.765625,11.25	>>	1	25	65
chr10,chr15	122090659,36152175	122090678,36152194	+,-	10.765625,11.25	>>	1	25	65
chr10,chr8	122090659,84639400	122090678,84639419	+,-	10.765625,11.2421875	>>	1	25	65
chr10,chr1	122090659,151025083	122090678,151025102	+,+	10.765625,11.2265625	>>	1	25	65
chr10,chr19	122090659,37559784	122090678,37559803	+,+	10.765625,11.21875	>>	1	25	65
chr10,chr3	122090659,124289099	122090678,124289118	+,-	10.765625,11.171875	>>	1	25	65
chr10,chr4	122090659,127027425	122090678,127027444	+,+	10.765625,11.171875	>>	1	25	65
chr10,chr4	122090659,85404952	122090678,85404971	+,+	10.765625,11.125	>>	1	25	65
chr10,chr14	122090659,115451127	122090678,115451146	+,-	10.765625,11.1171875	>>	1	25	65
chr10,chr6	122090659,94054124	122090678,94054143	+,-	10.765625,11.109375	>>	1	25	65
chr10,chr13	122090659,55327888	122090678,55327907	+,+	10.765625,11.09375	>>	1	25	65
chr10,chr9	122090659,123925439	122090678,123925458	+,+	10.765625,11.0859375	>>	1	25	65
chr10,chr13	122090659,42826797	122090678,42826816	+,-	10.765625,11.0625	>>	1	25	65
chr10,chr7	122090659,143470155	122090678,143470174	+,-	10.765625,11.046875	>>	1	25	65
chr10,chr9	122090659,30936827	122090678,30936846	+,-	10.765625,11.015625	>>	1	25	65
chr10,chr10	122090659,102445120	122090678,102445139	+,-	10.765625,10.984375	>>	1	25	65
chr10,chr10	122090659,96618508	122090678,96618527	+,+	10.765625,10.96875	>>	1	25	65
chr10,chr2	122090659,101665457	122090678,101665476	+,+	10.765625,10.96875	>>	1	25	65
chr10,chr3	122090659,59079461	122090678,59079480	+,+	10.765625,10.9375	>>	1	25	65
chr10,chr7	122090659,43928708	122090678,43928727	+,+	10.765625,10.9375	>>	1	25	65
chr10,chr7	122090659,29297234	122090678,29297253	+,-	10.765625,10.9375	>>	1	25	65
chr10,chr8	122090659,118287664	122090678,118287683	+,+	10.765625,10.921875	>>	1	25	65
chr10,chr9	122090659,40805470	122090678,40805489	+,-	10.765625,10.921875	>>	1	25	65
chr10,chr11	122090659,33934452	122090678,33934471	+,+	10.765625,10.890625	>>	1	25	65
chr10,chr16	122090659,31944150	122090678,31944169	+,+	10.765625,10.8828125	>>	1	25	65
chr10,chr11	122090659,52766128	122090678,52766147	+,+	10.765625,10.859375	>>	1	25	65
chr10,chr10	122090659,60760510	122090678,60760529	+,+	10.765625,10.8515625	>>	1	25	65
chr10,chr7	122090659,73648193	122090678,73648212	+,-	10.765625,10.78125	>>	1	25	65
chr10,chr7	122090659,142714860	122090678,142714879	+,-	10.765625,10.7734375	>>	1	25	65
chr10,chr5	122090659,150665867	122090678,150665886	+,-	10.765625,10.765625	>>	1	25	65
chr10,chr10	122090659,122090659	122090678,122090678	+,+	10.765625,10.765625	>>	1	25	65
chr10,chr15	122090659,103191260	122090678,103191279	+,-	10.765625,10.765625	>>	1	25	65
chr10,chr1	122090659,180811093	122090678,180811112	+,-	10.765625,10.765625	>>	1	25	65
chr10,chr15	122090659,100457549	122090678,100457568	+,+	10.765625,10.734375	>>	1	25	65
chr10,chr2	122090659,53206939	122090678,53206958	+,-	10.765625,10.734375	>>	1	25	65
chr10,chr13	122090659,100854358	122090678,100854377	+,-	10.765625,10.6640625	>>	1	25	65
chr10,chr9	122090659,121458663	122090678,121458682	+,+	10.765625,10.640625	>>	1	25	65
chr10,chr16	122090659,42914598	122090678,42914617	+,+	10.765625,10.609375	>>	1	25	65
chr10,chr9	122090659,59969582	122090678,59969601	+,-	10.765625,10.609375	>>	1	25	65
chr10,chr6	122090659,129256241	122090678,129256260	+,-	10.765625,10.6015625	>>	1	25	65
chr10,chr8	122090659,28978805	122090678,28978824	+,-	10.765625,10.59375	>>	1	25	65
chr10,chr16	122090659,42165118	122090678,42165137	+,-	10.765625,10.5625	>>	1	25	65
chr10,chr1	122090659,103796520	122090678,103796539	+,+	10.765625,10.5390625	>>	1	25	65
chr10,chr13	122090659,103121069	122090678,103121088	+,-	10.765625,10.5234375	>>	1	25	65
chr10,chr13	122090659,37325675	122090678,37325694	+,-	10.765625,10.484375	>>	1	25	65
chr10,chr14	122090659,59604192	122090678,59604211	+,-	10.765625,10.4609375	>>	1	25	65
chr10,chr4	122090659,130738755	122090678,130738774	+,+	10.765625,10.453125	>>	1	25	65
chr10,chr19	122090659,40231971	122090678,40231990	+,-	10.765625,10.4453125	>>	1	25	65
chr10,chr9	122090659,123925437	122090678,123925456	+,-	10.765625,10.4296875	>>	1	25	65
chr10,chr13	122090659,51839850	122090678,51839869	+,+	10.765625,10.375	>>	1	25	65
chr10,chr16	122090659,57611956	122090678,57611975	+,+	10.765625,10.359375	>>	1	25	65
chr10,chr7	122090659,64751715	122090678,64751734	+,-	10.765625,10.359375	>>	1	25	65
chr10,chr10	122090659,83219884	122090678,83219903	+,+	10.765625,10.328125	>>	1	25	65
chr10,chr1	122090659,88301804	122090678,88301823	+,-	10.765625,10.328125	>>	1	25	65
chr10,chr6	122090659,115037940	122090678,115037959	+,-	10.765625,10.3203125	>>	1	25	65
chr10,chr1	122090659,85842440	122090678,85842459	+,-	10.765625,10.265625	>>	1	25	65
chr10,chr11	122090659,108889339	122090678,108889358	+,+	10.765625,10.2578125	>>	1	25	65
chr10,chr2	122090659,103424829	122090678,103424848	+,-	10.765625,10.25	>>	1	25	65
chr10,chr4	122090659,106227664	122090678,106227683	+,-	10.765625,10.21875	>>	1	25	65
chr10,chr13	122090659,109210592	122090678,109210611	+,-	10.765625,10.203125	>>	1	25	65
chr10,chr6	122090659,112484502	122090678,112484521	+,-	10.765625,10.1953125	>>	1	25	65
chr10,chr4	122090659,121232295	122090678,121232314	+,-	10.765625,10.171875	>>	1	25	65
chr10,chr5	122090659,117094603	122090678,117094622	+,+	10.765625,10.078125	>>	1	25	65
chr10,chr6	122090659,59208734	122090678,59208753	+,-	10.765625,10.0625	>>	1	25	65
chr10,chr2	122090659,30942879	122090678,30942898	+,-	10.765625,10.046875	>>	1	25	65
chr10,chr11	122090659,81972222	122090678,81972241	+,+	10.765625,9.984375	>>	1	25	65
chr10,chr2	122090659,32583629	122090678,32583648	+,+	10.765625,9.9765625	>>	1	25	65
chr10,chr1	122090659,6190724	122090678,6190743	+,-	10.765625,9.921875	>>	1	25	65
chr10,chr13	122090659,71956628	122090678,71956647	+,+	10.765625,9.8984375	>>	1	25	65
chr10,chr14	122090659,21853527	122090678,21853546	+,-	10.765625,9.8984375	>>	1	25	65
chr10,chr7	122090659,83553542	122090678,83553561	+,+	10.765625,9.890625	>>	1	25	65
chr10,chr14	122090659,115042221	122090678,115042240	+,-	10.765625,9.828125	>>	1	25	65
chr10,chr11	122090659,34229171	122090678,34229190	+,+	10.765625,9.828125	>>	1	25	65
chr10,chr6	122090659,137747737	122090678,137747756	+,-	10.765625,9.78125	>>	1	25	65
chr10,chr19	122090659,26193869	122090678,26193888	+,-	10.765625,9.703125	>>	1	25	65
chr10,chr1	122090659,134638697	122090678,134638716	+,+	10.765625,9.6875	>>	1	25	65
chr10,chr1	122090659,179847882	122090678,179847901	+,+	10.765625,9.6484375	>>	1	25	65
chr15,chr17	103191260,73302299	103191279,73302318	-,+	10.765625,11.921875	>>	1	25	65
chr15,chr2	103191260,4652199	103191279,4652218	-,-	10.765625,11.890625	>>	1	25	65
chr15,chr18	103191260,75757700	103191279,75757719	-,+	10.765625,11.8671875	>>	1	25	65
chr15,chr18	103191260,64506752	103191279,64506771	-,-	10.765625,11.765625	>>	1	25	65
chr15,chr11	103191260,31942430	103191279,31942449	-,+	10.765625,11.75	>>	1	25	65
chr15,chr15	103191260,44832752	103191279,44832771	-,-	10.765625,11.734375	>>	1	25	65
chr15,chr18	103191260,12102249	103191279,12102268	-,-	10.765625,11.734375	>>	1	25	65
chr15,chr12	103191260,36195136	103191279,36195155	-,-	10.765625,11.703125	>>	1	25	65
chr15,chr4	103191260,110020474	103191279,110020493	-,-	10.765625,11.6953125	>>	1	25	65
chr15,chr16	103191260,30550588	103191279,30550607	-,-	10.765625,11.65625	>>	1	25	65
chr15,chr2	103191260,166082373	103191279,166082392	-,-	10.765625,11.578125	>>	1	25	65
chr15,chr6	103191260,89679574	103191279,89679593	-,+	10.765625,11.53125	>>	1	25	65
chr15,chr18	103191260,42593296	103191279,42593315	-,+	10.765625,11.53125	>>	1	25	65
chr15,chr13	103191260,72625391	103191279,72625410	-,-	10.765625,11.515625	>>	1	25	65
chr15,chr11	103191260,102267646	103191279,102267665	-,-	10.765625,11.515625	>>	1	25	65
chr15,chr1	103191260,88742574	103191279,88742593	-,-	10.765625,11.484375	>>	1	25	65
chr15,chr3	103191260,54795996	103191279,54796015	-,+	10.765625,11.4375	>>	1	25	65
chr15,chr9	103191260,40806552	103191279,40806571	-,+	10.765625,11.40625	>>	1	25	65
chr15,chr13	103191260,94976307	103191279,94976326	-,+	10.765625,11.3828125	>>	1	25	65
chr15,chr15	103191260,96936904	103191279,96936923	-,+	10.765625,11.359375	>>	1	25	65
chr15,chr6	103191260,89679564	103191279,89679583	-,+	10.765625,11.359375	>>	1	25	65
chr15,chr9	103191260,60243693	103191279,60243712	-,+	10.765625,11.296875	>>	1	25	65
chr15,chr6	103191260,121556659	103191279,121556678	-,+	10.765625,11.265625	>>	1	25	65
chr15,chr2	103191260,53204718	103191279,53204737	-,-	10.765625,11.25	>>	1	25	65
chr15,chr15	103191260,36152175	103191279,36152194	-,-	10.765625,11.25	>>	1	25	65
chr15,chr8	103191260,84639400	103191279,84639419	-,-	10.765625,11.2421875	>>	1	25	65
chr15,chr1	103191260,151025083	103191279,151025102	-,+	10.765625,11.2265625	>>	1	25	65
chr15,chr19	103191260,37559784	103191279,37559803	-,+	10.765625,11.21875	>>	1	25	65
chr15,chr3	103191260,124289099	103191279,124289118	-,-	10.765625,11.171875	>>	1	25	65
chr15,chr4	103191260,127027425	103191279,127027444	-,+	10.765625,11.171875	>>	1	25	65
chr15,chr4	103191260,85404952	103191279,85404971	-,+	10.765625,11.125	>>	1	25	65
chr15,chr14	103191260,115451127	103191279,115451146	-,-	10.765625,11.1171875	>>	1	25	65
chr15,chr6	103191260,94054124	103191279,94054143	-,-	10.765625,11.109375	>>	1	25	65
chr15,chr13	103191260,55327888	103191279,55327907	-,+	10.765625,11.09375	>>	1	25	65
chr15,chr9	103191260,123925439	103191279,123925458	-,+	10.765625,11.0859375	>>	1	25	65
chr15,chr13	103191260,42826797	103191279,42826816	-,-	10.765625,11.0625	>>	1	25	65
chr15,chr7	103191260,143470155	103191279,143470174	-,-	10.765625,11.046875	>>	1	25	65
chr15,chr9	103191260,30936827	103191279,30936846	-,-	10.765625,11.015625	>>	1	25	65
chr15,chr10	103191260,102445120	103191279,102445139	-,-	10.765625,10.984375	>>	1	25	65
chr15,chr10	103191260,96618508	103191279,96618527	-,+	10.765625,10.96875	>>	1	25	65
chr15,chr2	103191260,101665457	103191279,101665476	-,+	10.765625,10.96875	>>	1	25	65
chr15,chr3	103191260,59079461	103191279,59079480	-,+	10.765625,10.9375	>>	1	25	65
chr15,chr7	103191260,43928708	103191279,43928727	-,+	10.765625,10.9375	>>	1	25	65
chr15,chr7	103191260,29297234	103191279,29297253	-,-	10.765625,10.9375	>>	1	25	65
chr15,chr8	103191260,118287664	103191279,118287683	-,+	10.765625,10.921875	>>	1	25	65
chr15,chr9	103191260,40805470	103191279,40805489	-,-	10.765625,10.921875	>>	1	25	65
chr15,chr11	103191260,33934452	103191279,33934471	-,+	10.765625,10.890625	>>	1	25	65
chr15,chr16	103191260,31944150	103191279,31944169	-,+	10.765625,10.8828125	>>	1	25	65
chr15,chr11	103191260,52766128	103191279,52766147	-,+	10.765625,10.859375	>>	1	25	65
chr15,chr10	103191260,60760510	103191279,60760529	-,+	10.765625,10.8515625	>>	1	25	65
chr15,chr7	103191260,73648193	103191279,73648212	-,-	10.765625,10.78125	>>	1	25	65
chr15,chr7	103191260,142714860	103191279,142714879	-,-	10.765625,10.7734375	>>	1	25	65
chr15,chr5	103191260,150665867	103191279,150665886	-,-	10.765625,10.765625	>>	1	25	65
chr15,chr10	103191260,122090659	103191279,122090678	-,+	10.765625,10.765625	>>	1	25	65
chr15,chr15	103191260,103191260	103191279,103191279	-,-	10.765625,10.765625	>>	1	25	65
chr15,chr1	103191260,180811093	103191279,180811112	-,-	10.765625,10.765625	>>	1	25	65
chr15,chr15	103191260,100457549	103191279,100457568	-,+	10.765625,10.734375	>>	1	25	65
chr15,chr2	103191260,53206939	103191279,53206958	-,-	10.765625,10.734375	>>	1	25	65
chr15,chr13	103191260,100854358	103191279,100854377	-,-	10.765625,10.6640625	>>	1	25	65
chr15,chr9	103191260,121458663	103191279,121458682	-,+	10.765625,10.640625	>>	1	25	65
chr15,chr16	103191260,42914598	103191279,42914617	-,+	10.765625,10.609375	>>	1	25	65
chr15,chr9	103191260,59969582	103191279,59969601	-,-	10.765625,10.609375	>>	1	25	65
chr15,chr6	103191260,129256241	103191279,129256260	-,-	10.765625,10.6015625	>>	1	25	65
chr15,chr8	103191260,28978805	103191279,28978824	-,-	10.765625,10.59375	>>	1	25	65
chr15,chr16	103191260,42165118	103191279,42165137	-,-	10.765625,10.5625	>>	1	25	65
chr15,chr1	103191260,103796520	103191279,103796539	-,+	10.765625,10.5390625	>>	1	25	65
chr15,chr13	103191260,103121069	103191279,103121088	-,-	10.765625,10.5234375	>>	1	25	65
chr15,chr13	103191260,37325675	103191279,37325694	-,-	10.765625,10.484375	>>	1	25	65
chr15,chr14	103191260,59604192	103191279,59604211	-,-	10.765625,10.4609375	>>	1	25	65
chr15,chr4	103191260,130738755	103191279,130738774	-,+	10.765625,10.453125	>>	1	25	65
chr15,chr19	103191260,40231971	103191279,40231990	-,-	10.765625,10.4453125	>>	1	25	65
chr15,chr9	103191260,123925437	103191279,123925456	-,-	10.765625,10.4296875	>>	1	25	65
chr15,chr13	103191260,51839850	103191279,51839869	-,+	10.765625,10.375	>>	1	25	65
chr15,chr16	103191260,57611956	103191279,57611975	-,+	10.765625,10.359375	>>	1	25	65
chr15,chr7	103191260,64751715	103191279,64751734	-,-	10.765625,10.359375	>>	1	25	65
chr15,chr10	103191260,83219884	103191279,83219903	-,+	10.765625,10.328125	>>	1	25	65
chr15,chr1	103191260,88301804	103191279,88301823	-,-	10.765625,10.328125	>>	1	25	65
chr15,chr6	103191260,115037940	103191279,115037959	-,-	10.765625,10.3203125	>>	1	25	65
chr15,chr1	103191260,85842440	103191279,85842459	-,-	10.765625,10.265625	>>	1	25	65
chr15,chr11	103191260,108889339	103191279,108889358	-,+	10.765625,10.2578125	>>	1	25	65
chr15,chr2	103191260,103424829	103191279,103424848	-,-	10.765625,10.25	>>	1	25	65
chr15,chr4	103191260,106227664	103191279,106227683	-,-	10.765625,10.21875	>>	1	25	65
chr15,chr13	103191260,109210592	103191279,109210611	-,-	10.765625,10.203125	>>	1	25	65
chr15,chr6	103191260,112484502	103191279,112484521	-,-	10.765625,10.1953125	>>	1	25	65
chr15,chr4	103191260,121232295	103191279,121232314	-,-	10.765625,10.171875	>>	1	25	65
chr15,chr5	103191260,117094603	103191279,117094622	-,+	10.765625,10.078125	>>	1	25	65
chr15,chr6	103191260,59208734	103191279,59208753	-,-	10.765625,10.0625	>>	1	25	65
chr15,chr2	103191260,30942879	103191279,30942898	-,-	10.765625,10.046875	>>	1	25	65
chr15,chr11	103191260,81972222	103191279,81972241	-,+	10.765625,9.984375	>>	1	25	65
chr15,chr2	103191260,32583629	103191279,32583648	-,+	10.765625,9.9765625	>>	1	25	65
chr15,chr1	103191260,6190724	103191279,6190743	-,-	10.765625,9.921875	>>	1	25	65
chr15,chr13	103191260,71956628	103191279,71956647	-,+	10.765625,9.8984375	>>	1	25	65
chr15,chr14	103191260,21853527	103191279,21853546	-,-	10.765625,9.8984375	>>	1	25	65
chr15,chr7	103191260,83553542	103191279,83553561	-,+	10.765625,9.890625	>>	1	25	65
chr15,chr14	103191260,115042221	103191279,115042240	-,-	10.765625,9.828125	>>	1	25	65
chr15,chr11	103191260,34229171	103191279,34229190	-,+	10.765625,9.828125	>>	1	25	65
chr15,chr6	103191260,137747737	103191279,137747756	-,-	10.765625,9.78125	>>	1	25	65
chr15,chr19	103191260,26193869	103191279,26193888	-,-	10.765625,9.703125	>>	1	25	65
chr15,chr1	103191260,134638697	103191279,134638716	-,+	10.765625,9.6875	>>	1	25	65
chr15,chr1	103191260,179847882	103191279,179847901	-,+	10.765625,9.6484375	>>	1	25	65
chr1,chr17	180811093,73302299	180811112,73302318	-,+	10.765625,11.921875	>>	1	25	65
chr1,chr2	180811093,4652199	180811112,4652218	-,-	10.765625,11.890625	>>	1	25	65
chr1,chr18	180811093,75757700	180811112,75757719	-,+	10.765625,11.8671875	>>	1	25	65
chr1,chr18	180811093,64506752	180811112,64506771	-,-	10.765625,11.765625	>>	1	25	65
chr1,chr11	180811093,31942430	180811112,31942449	-,+	10.765625,11.75	>>	1	25	65
chr1,chr15	180811093,44832752	180811112,44832771	-,-	10.765625,11.734375	>>	1	25	65
chr1,chr18	180811093,12102249	180811112,12102268	-,-	10.765625,11.734375	>>	1	25	65
chr1,chr12	180811093,36195136	180811112,36195155	-,-	10.765625,11.703125	>>	1	25	65
chr1,chr4	180811093,110020474	180811112,110020493	-,-	10.765625,11.6953125	>>	1	25	65
chr1,chr16	180811093,30550588	180811112,30550607	-,-	10.765625,11.65625	>>	1	25	65
chr1,chr2	180811093,166082373	180811112,166082392	-,-	10.765625,11.578125	>>	1	25	65
chr1,chr6	180811093,89679574	180811112,89679593	-,+	10.765625,11.53125	>>	1	25	65
chr1,chr18	180811093,42593296	180811112,42593315	-,+	10.765625,11.53125	>>	1	25	65
chr1,chr13	180811093,72625391	180811112,72625410	-,-	10.765625,11.515625	>>	1	25	65
