chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
chr1,chr12	55404542,35192359	55404561,35192378	+,-	51.125,53.65625	>>	1	25	65
chr1,chr8	55404542,102781112	55404561,102781131	+,-	51.125,53.5	>>	1	25	65
chr1,chr5	55404542,49961991	55404561,49962010	+,-	51.125,53.3125	>>	1	25	65
chr1,chr9	55404542,26776356	55404561,26776375	+,-	51.125,53.125	>>	1	25	65
chr1,chr9	55404542,51152589	55404561,51152608	+,-	51.125,53.0625	>>	1	25	65
chr1,chr8	55404542,58566264	55404561,58566283	+,+	51.125,52.875	>>	1	25	65
chr1,chr12	55404542,40837731	55404561,40837750	+,+	51.125,52.84375	>>	1	25	65
chr1,chr8	55404542,36523116	55404561,36523135	+,-	51.125,52.5	>>	1	25	65
chr1,chr6	55404542,101261721	55404561,101261740	+,-	51.125,52.5	>>	1	25	65
chr1,chr11	55404542,57467954	55404561,57467973	+,-	51.125,52.375	>>	1	25	65
chr1,chr4	55404542,70621534	55404561,70621553	+,-	51.125,52.28125	>>	1	25	65
chr1,chr2	55404542,101905952	55404561,101905971	+,+	51.125,52.25	>>	1	25	65
chr1,chr13	55404542,19698902	55404561,19698921	+,+	51.125,51.9375	>>	1	25	65
chr1,chr16	55404542,13117402	55404561,13117421	+,+	51.125,51.9375	>>	1	25	65
chr1,chr9	55404542,63136044	55404561,63136063	+,+	51.125,51.75	>>	1	25	65
chr1,chr12	55404542,92303369	55404561,92303388	+,+	51.125,51.625	>>	1	25	65
chr1,chr11	55404542,31949597	55404561,31949616	+,-	51.125,51.5625	>>	1	25	65
chr1,chr9	55404542,49494116	55404561,49494135	+,+	51.125,51.1875	>>	1	25	65
chr1,chr12	55404542,17554295	55404561,17554314	+,+	51.125,51.1875	>>	1	25	65
chr1,chr9	55404542,88222169	55404561,88222188	+,-	51.125,51.15625	>>	1	25	65
chr1,chr1	55404542,55404542	55404561,55404561	+,+	51.125,51.125	>>	1	25	65
chr1,chr12	55404542,57825931	55404561,57825950	+,+	51.125,51.0625	>>	1	25	65
chr1,chr3	55404542,57843966	55404561,57843985	+,+	51.125,50.9375	>>	1	25	65
chr1,chr16	55404542,22564764	55404561,22564783	+,+	51.125,50.8125	>>	1	25	65
chr1,chr7	55404542,132213675	55404561,132213694	+,-	51.125,50.59375	>>	1	25	65
chr1,chr16	55404542,72215914	55404561,72215933	+,-	51.125,50.375	>>	1	25	65
chr1,chr18	55404542,16217031	55404561,16217050	+,+	51.125,50.1875	>>	1	25	65
chr1,chr11	55404542,113165297	55404561,113165316	+,-	51.125,50.125	>>	1	25	65
chr1,chr14	55404542,34810922	55404561,34810941	+,+	51.125,49.875	>>	1	25	65
chr1,chr17	55404542,83271677	55404561,83271696	+,+	51.125,49.25	>>	1	25	65
chr1,chr12	55404542,78056172	55404561,78056191	+,+	51.125,49.125	>>	1	25	65
chr1,chr16	55404542,89765679	55404561,89765698	+,-	51.125,49.0	>>	1	25	65
chr1,chr13	55404542,112264852	55404561,112264871	+,-	51.125,48.9375	>>	1	25	65
chr1,chr13	55404542,112264855	55404561,112264874	+,-	51.125,48.875	>>	1	25	65
chr1,chr2	55404542,118638274	55404561,118638293	+,+	51.125,48.6875	>>	1	25	65
chr1,chr15	55404542,32766466	55404561,32766485	+,-	51.125,48.46875	>>	1	25	65
chr1,chr1	55404542,21411386	55404561,21411405	+,+	51.125,48.4375	>>	1	25	65
chr1,chr6	55404542,43686121	55404561,43686140	+,+	51.125,48.3125	>>	1	25	65
chr1,chr13	55404542,30260113	55404561,30260132	+,-	51.125,48.25	>>	1	25	65
chr1,chr9	55404542,60245108	55404561,60245127	+,+	51.125,47.96875	>>	1	25	65
chr1,chr1	55404542,103799500	55404561,103799519	+,+	51.125,47.9375	>>	1	25	65
chr1,chr7	55404542,86211545	55404561,86211564	+,-	51.125,47.9375	>>	1	25	65
chr1,chr11	55404542,40149490	55404561,40149509	+,-	51.125,47.46875	>>	1	25	65
chr1,chr11	55404542,25862970	55404561,25862989	+,-	51.125,47.1875	>>	1	25	65
chr1,chr16	55404542,72218208	55404561,72218227	+,+	51.125,47.125	>>	1	25	65
chr1,chr15	55404542,44836383	55404561,44836402	+,+	51.125,47.125	>>	1	25	65
chr1,chr16	55404542,64748436	55404561,64748455	+,-	51.125,47.0	>>	1	25	65
chr1,chr17	55404542,86906315	55404561,86906334	+,-	51.125,46.8125	>>	1	25	65
chr1,chr18	55404542,57976796	55404561,57976815	+,+	51.125,46.8125	>>	1	25	65
chr1,chr3	55404542,14679375	55404561,14679394	+,+	51.125,46.8125	>>	1	25	65
chr1,chr6	55404542,13281045	55404561,13281064	+,-	51.125,46.75	>>	1	25	65
chr1,chr12	55404542,17554309	55404561,17554328	+,-	51.125,46.625	>>	1	25	65
chr1,chr3	55404542,68056531	55404561,68056550	+,+	51.125,46.625	>>	1	25	65
chr1,chr3	55404542,9711102	55404561,9711121	+,+	51.125,46.5625	>>	1	25	65
chr1,chr16	55404542,37109440	55404561,37109459	+,+	51.125,46.34375	>>	1	25	65
chr1,chr3	55404542,153655299	55404561,153655318	+,-	51.125,46.0625	>>	1	25	65
chr1,chr16	55404542,96671788	55404561,96671807	+,-	51.125,46.0625	>>	1	25	65
chr1,chr18	55404542,58481865	55404561,58481884	+,-	51.125,45.875	>>	1	25	65
chr1,chr7	55404542,125393828	55404561,125393847	+,-	51.125,45.75	>>	1	25	65
chr1,chr16	55404542,25349805	55404561,25349824	+,-	51.125,45.625	>>	1	25	65
chr1,chr4	55404542,74231656	55404561,74231675	+,-	51.125,45.375	>>	1	25	65
chr1,chr4	55404542,74231658	55404561,74231677	+,+	51.125,45.21875	>>	1	25	65
chr1,chr13	55404542,89543209	55404561,89543228	+,-	51.125,45.1875	>>	1	25	65
chr1,chr1	55404542,179477243	55404561,179477262	+,-	51.125,45.0	>>	1	25	65
chr1,chr4	55404542,127368529	55404561,127368548	+,+	51.125,44.75	>>	1	25	65
chr1,chr3	55404542,25220803	55404561,25220822	+,-	51.125,44.625	>>	1	25	65
chr1,chr12	55404542,41487217	55404561,41487236	+,-	51.125,44.5625	>>	1	25	65
chr1,chr14	55404542,102510621	55404561,102510640	+,-	51.125,44.40625	>>	1	25	65
chr1,chr4	55404542,25180062	55404561,25180081	+,-	51.125,44.375	>>	1	25	65
chr1,chr3	55404542,31146116	55404561,31146135	+,+	51.125,44.1875	>>	1	25	65
chr1,chr16	55404542,58299639	55404561,58299658	+,+	51.125,44.125	>>	1	25	65
chr1,chr5	55404542,16309782	55404561,16309801	+,+	51.125,43.9375	>>	1	25	65
chr1,chr7	55404542,118102436	55404561,118102455	+,-	51.125,43.875	>>	1	25	65
chr1,chr5	55404542,16309780	55404561,16309799	+,-	51.125,43.75	>>	1	25	65
chr1,chr13	55404542,51830906	55404561,51830925	+,+	51.125,43.625	>>	1	25	65
chr1,chr6	55404542,100882571	55404561,100882590	+,+	51.125,43.59375	>>	1	25	65
chr1,chr1	55404542,54381456	55404561,54381475	+,-	51.125,43.5625	>>	1	25	65
chr1,chr7	55404542,143153991	55404561,143154010	+,+	51.125,43.375	>>	1	25	65
chr1,chr9	55404542,122729740	55404561,122729759	+,-	51.125,43.3125	>>	1	25	65
chr1,chr2	55404542,113494885	55404561,113494904	+,+	51.125,43.1875	>>	1	25	65
chr1,chr12	55404542,74013946	55404561,74013965	+,-	51.125,43.125	>>	1	25	65
chr1,chr13	55404542,113877596	55404561,113877615	+,+	51.125,43.125	>>	1	25	65
chr1,chr1	55404542,120586652	55404561,120586671	+,+	51.125,43.09375	>>	1	25	65
chr1,chr17	55404542,42603598	55404561,42603617	+,-	51.125,43.0625	>>	1	25	65
chr1,chr8	55404542,50293731	55404561,50293750	+,-	51.125,42.875	>>	1	25	65
chr1,chr1	55404542,5905000	55404561,5905019	+,-	51.125,42.8125	>>	1	25	65
chr1,chr16	55404542,27468962	55404561,27468981	+,+	51.125,42.75	>>	1	25	65
chr1,chr15	55404542,70921072	55404561,70921091	+,-	51.125,42.625	>>	1	25	65
chr1,chr8	55404542,91797706	55404561,91797725	+,+	51.125,42.59375	>>	1	25	65
chr1,chr3	55404542,80079950	55404561,80079969	+,+	51.125,42.5	>>	1	25	65
chr1,chr18	55404542,16211890	55404561,16211909	+,-	51.125,42.46875	>>	1	25	65
chr1,chr3	55404542,113080921	55404561,113080940	+,-	51.125,42.46875	>>	1	25	65
chr1,chr2	55404542,17415562	55404561,17415581	+,-	51.125,42.34375	>>	1	25	65
chr1,chr7	55404542,49121484	55404561,49121503	+,-	51.125,42.3125	>>	1	25	65
chr1,chr18	55404542,16211892	55404561,16211911	+,+	51.125,42.3125	>>	1	25	65
chr1,chr8	55404542,26184368	55404561,26184387	+,+	51.125,42.21875	>>	1	25	65
chr1,chr2	55404542,37815860	55404561,37815879	+,+	51.125,42.1875	>>	1	25	65
chr12,chr9	57825931,15685383	57825950,15685402	+,+	51.0625,54.0	>>	1	25	65
chr12,chr12	57825931,35192361	57825950,35192380	+,+	51.0625,53.78125	>>	1	25	65
chr12,chr2	57825931,48886252	57825950,48886271	+,-	51.0625,53.6875	>>	1	25	65
chr12,chr12	57825931,35192359	57825950,35192378	+,-	51.0625,53.65625	>>	1	25	65
chr12,chr8	57825931,102781112	57825950,102781131	+,-	51.0625,53.5	>>	1	25	65
chr12,chr5	57825931,49961991	57825950,49962010	+,-	51.0625,53.3125	>>	1	25	65
chr12,chr9	57825931,26776356	57825950,26776375	+,-	51.0625,53.125	>>	1	25	65
chr12,chr9	57825931,51152589	57825950,51152608	+,-	51.0625,53.0625	>>	1	25	65
chr12,chr8	57825931,58566264	57825950,58566283	+,+	51.0625,52.875	>>	1	25	65
chr12,chr12	57825931,40837731	57825950,40837750	+,+	51.0625,52.84375	>>	1	25	65
chr12,chr8	57825931,36523116	57825950,36523135	+,-	51.0625,52.5	>>	1	25	65
chr12,chr6	57825931,101261721	57825950,101261740	+,-	51.0625,52.5	>>	1	25	65
chr12,chr11	57825931,57467954	57825950,57467973	+,-	51.0625,52.375	>>	1	25	65
chr12,chr4	57825931,70621534	57825950,70621553	+,-	51.0625,52.28125	>>	1	25	65
chr12,chr2	57825931,101905952	57825950,101905971	+,+	51.0625,52.25	>>	1	25	65
chr12,chr13	57825931,19698902	57825950,19698921	+,+	51.0625,51.9375	>>	1	25	65
chr12,chr16	57825931,13117402	57825950,13117421	+,+	51.0625,51.9375	>>	1	25	65
chr12,chr9	57825931,63136044	57825950,63136063	+,+	51.0625,51.75	>>	1	25	65
chr12,chr12	57825931,92303369	57825950,92303388	+,+	51.0625,51.625	>>	1	25	65
chr12,chr11	57825931,31949597	57825950,31949616	+,-	51.0625,51.5625	>>	1	25	65
chr12,chr9	57825931,49494116	57825950,49494135	+,+	51.0625,51.1875	>>	1	25	65
chr12,chr12	57825931,17554295	57825950,17554314	+,+	51.0625,51.1875	>>	1	25	65
chr12,chr9	57825931,88222169	57825950,88222188	+,-	51.0625,51.15625	>>	1	25	65
chr12,chr1	57825931,55404542	57825950,55404561	+,+	51.0625,51.125	>>	1	25	65
chr12,chr12	57825931,57825931	57825950,57825950	+,+	51.0625,51.0625	>>	1	25	65
chr12,chr3	57825931,57843966	57825950,57843985	+,+	51.0625,50.9375	>>	1	25	65
chr12,chr16	57825931,22564764	57825950,22564783	+,+	51.0625,50.8125	>>	1	25	65
chr12,chr7	57825931,132213675	57825950,132213694	+,-	51.0625,50.59375	>>	1	25	65
chr12,chr16	57825931,72215914	57825950,72215933	+,-	51.0625,50.375	>>	1	25	65
chr12,chr18	57825931,16217031	57825950,16217050	+,+	51.0625,50.1875	>>	1	25	65
chr12,chr11	57825931,113165297	57825950,113165316	+,-	51.0625,50.125	>>	1	25	65
chr12,chr14	57825931,34810922	57825950,34810941	+,+	51.0625,49.875	>>	1	25	65
chr12,chr17	57825931,83271677	57825950,83271696	+,+	51.0625,49.25	>>	1	25	65
chr12,chr12	57825931,78056172	57825950,78056191	+,+	51.0625,49.125	>>	1	25	65
chr12,chr16	57825931,89765679	57825950,89765698	+,-	51.0625,49.0	>>	1	25	65
chr12,chr13	57825931,112264852	57825950,112264871	+,-	51.0625,48.9375	>>	1	25	65
chr12,chr13	57825931,112264855	57825950,112264874	+,-	51.0625,48.875	>>	1	25	65
chr12,chr2	57825931,118638274	57825950,118638293	+,+	51.0625,48.6875	>>	1	25	65
chr12,chr15	57825931,32766466	57825950,32766485	+,-	51.0625,48.46875	>>	1	25	65
chr12,chr1	57825931,21411386	57825950,21411405	+,+	51.0625,48.4375	>>	1	25	65
chr12,chr6	57825931,43686121	57825950,43686140	+,+	51.0625,48.3125	>>	1	25	65
chr12,chr13	57825931,30260113	57825950,30260132	+,-	51.0625,48.25	>>	1	25	65
chr12,chr9	57825931,60245108	57825950,60245127	+,+	51.0625,47.96875	>>	1	25	65
chr12,chr1	57825931,103799500	57825950,103799519	+,+	51.0625,47.9375	>>	1	25	65
chr12,chr7	57825931,86211545	57825950,86211564	+,-	51.0625,47.9375	>>	1	25	65
chr12,chr11	57825931,40149490	57825950,40149509	+,-	51.0625,47.46875	>>	1	25	65
chr12,chr11	57825931,25862970	57825950,25862989	+,-	51.0625,47.1875	>>	1	25	65
chr12,chr16	57825931,72218208	57825950,72218227	+,+	51.0625,47.125	>>	1	25	65
chr12,chr15	57825931,44836383	57825950,44836402	+,+	51.0625,47.125	>>	1	25	65
chr12,chr16	57825931,64748436	57825950,64748455	+,-	51.0625,47.0	>>	1	25	65
chr12,chr17	57825931,86906315	57825950,86906334	+,-	51.0625,46.8125	>>	1	25	65
chr12,chr18	57825931,57976796	57825950,57976815	+,+	51.0625,46.8125	>>	1	25	65
chr12,chr3	57825931,14679375	57825950,14679394	+,+	51.0625,46.8125	>>	1	25	65
chr12,chr6	57825931,13281045	57825950,13281064	+,-	51.0625,46.75	>>	1	25	65
chr12,chr12	57825931,17554309	57825950,17554328	+,-	51.0625,46.625	>>	1	25	65
chr12,chr3	57825931,68056531	57825950,68056550	+,+	51.0625,46.625	>>	1	25	65
chr12,chr3	57825931,9711102	57825950,9711121	+,+	51.0625,46.5625	>>	1	25	65
chr12,chr16	57825931,37109440	57825950,37109459	+,+	51.0625,46.34375	>>	1	25	65
chr12,chr3	57825931,153655299	57825950,153655318	+,-	51.0625,46.0625	>>	1	25	65
chr12,chr16	57825931,96671788	57825950,96671807	+,-	51.0625,46.0625	>>	1	25	65
chr12,chr18	57825931,58481865	57825950,58481884	+,-	51.0625,45.875	>>	1	25	65
chr12,chr7	57825931,125393828	57825950,125393847	+,-	51.0625,45.75	>>	1	25	65
chr12,chr16	57825931,25349805	57825950,25349824	+,-	51.0625,45.625	>>	1	25	65
chr12,chr4	57825931,74231656	57825950,74231675	+,-	51.0625,45.375	>>	1	25	65
chr12,chr4	57825931,74231658	57825950,74231677	+,+	51.0625,45.21875	>>	1	25	65
chr12,chr13	57825931,89543209	57825950,89543228	+,-	51.0625,45.1875	>>	1	25	65
chr12,chr1	57825931,179477243	57825950,179477262	+,-	51.0625,45.0	>>	1	25	65
chr12,chr4	57825931,127368529	57825950,127368548	+,+	51.0625,44.75	>>	1	25	65
chr12,chr3	57825931,25220803	57825950,25220822	+,-	51.0625,44.625	>>	1	25	65
chr12,chr12	57825931,41487217	57825950,41487236	+,-	51.0625,44.5625	>>	1	25	65
chr12,chr14	57825931,102510621	57825950,102510640	+,-	51.0625,44.40625	>>	1	25	65
chr12,chr4	57825931,25180062	57825950,25180081	+,-	51.0625,44.375	>>	1	25	65
chr12,chr3	57825931,31146116	57825950,31146135	+,+	51.0625,44.1875	>>	1	25	65
chr12,chr16	57825931,58299639	57825950,58299658	+,+	51.0625,44.125	>>	1	25	65
chr12,chr5	57825931,16309782	57825950,16309801	+,+	51.0625,43.9375	>>	1	25	65
chr12,chr7	57825931,118102436	57825950,118102455	+,-	51.0625,43.875	>>	1	25	65
chr12,chr5	57825931,16309780	57825950,16309799	+,-	51.0625,43.75	>>	1	25	65
chr12,chr13	57825931,51830906	57825950,51830925	+,+	51.0625,43.625	>>	1	25	65
chr12,chr6	57825931,100882571	57825950,100882590	+,+	51.0625,43.59375	>>	1	25	65
chr12,chr1	57825931,54381456	57825950,54381475	+,-	51.0625,43.5625	>>	1	25	65
chr12,chr7	57825931,143153991	57825950,143154010	+,+	51.0625,43.375	>>	1	25	65
chr12,chr9	57825931,122729740	57825950,122729759	+,-	51.0625,43.3125	>>	1	25	65
chr12,chr2	57825931,113494885	57825950,113494904	+,+	51.0625,43.1875	>>	1	25	65
chr12,chr12	57825931,74013946	57825950,74013965	+,-	51.0625,43.125	>>	1	25	65
chr12,chr13	57825931,113877596	57825950,113877615	+,+	51.0625,43.125	>>	1	25	65
chr12,chr1	57825931,120586652	57825950,120586671	+,+	51.0625,43.09375	>>	1	25	65
chr12,chr17	57825931,42603598	57825950,42603617	+,-	51.0625,43.0625	>>	1	25	65
chr12,chr8	57825931,50293731	57825950,50293750	+,-	51.0625,42.875	>>	1	25	65
chr12,chr1	57825931,5905000	57825950,5905019	+,-	51.0625,42.8125	>>	1	25	65
chr12,chr16	57825931,27468962	57825950,27468981	+,+	51.0625,42.75	>>	1	25	65
chr12,chr15	57825931,70921072	57825950,70921091	+,-	51.0625,42.625	>>	1	25	65
chr12,chr8	57825931,91797706	57825950,91797725	+,+	51.0625,42.59375	>>	1	25	65
chr12,chr3	57825931,80079950	57825950,80079969	+,+	51.0625,42.5	>>	1	25	65
chr12,chr18	57825931,16211890	57825950,16211909	+,-	51.0625,42.46875	>>	1	25	65
chr12,chr3	57825931,113080921	57825950,113080940	+,-	51.0625,42.46875	>>	1	25	65
chr12,chr2	57825931,17415562	57825950,17415581	+,-	51.0625,42.34375	>>	1	25	65
chr12,chr7	57825931,49121484	57825950,49121503	+,-	51.0625,42.3125	>>	1	25	65
chr12,chr18	57825931,16211892	57825950,16211911	+,+	51.0625,42.3125	>>	1	25	65
chr12,chr8	57825931,26184368	57825950,26184387	+,+	51.0625,42.21875	>>	1	25	65
chr12,chr2	57825931,37815860	57825950,37815879	+,+	51.0625,42.1875	>>	1	25	65
chr3,chr9	57843966,15685383	57843985,15685402	+,+	50.9375,54.0	>>	1	25	65
chr3,chr12	57843966,35192361	57843985,35192380	+,+	50.9375,53.78125	>>	1	25	65
chr3,chr2	57843966,48886252	57843985,48886271	+,-	50.9375,53.6875	>>	1	25	65
chr3,chr12	57843966,35192359	57843985,35192378	+,-	50.9375,53.65625	>>	1	25	65
chr3,chr8	57843966,102781112	57843985,102781131	+,-	50.9375,53.5	>>	1	25	65
chr3,chr5	57843966,49961991	57843985,49962010	+,-	50.9375,53.3125	>>	1	25	65
chr3,chr9	57843966,26776356	57843985,26776375	+,-	50.9375,53.125	>>	1	25	65
chr3,chr9	57843966,51152589	57843985,51152608	+,-	50.9375,53.0625	>>	1	25	65
chr3,chr8	57843966,58566264	57843985,58566283	+,+	50.9375,52.875	>>	1	25	65
chr3,chr12	57843966,40837731	57843985,40837750	+,+	50.9375,52.84375	>>	1	25	65
chr3,chr8	57843966,36523116	57843985,36523135	+,-	50.9375,52.5	>>	1	25	65
chr3,chr6	57843966,101261721	57843985,101261740	+,-	50.9375,52.5	>>	1	25	65
chr3,chr11	57843966,57467954	57843985,57467973	+,-	50.9375,52.375	>>	1	25	65
chr3,chr4	57843966,70621534	57843985,70621553	+,-	50.9375,52.28125	>>	1	25	65
chr3,chr2	57843966,101905952	57843985,101905971	+,+	50.9375,52.25	>>	1	25	65
chr3,chr13	57843966,19698902	57843985,19698921	+,+	50.9375,51.9375	>>	1	25	65
chr3,chr16	57843966,13117402	57843985,13117421	+,+	50.9375,51.9375	>>	1	25	65
chr3,chr9	57843966,63136044	57843985,63136063	+,+	50.9375,51.75	>>	1	25	65
chr3,chr12	57843966,92303369	57843985,92303388	+,+	50.9375,51.625	>>	1	25	65
chr3,chr11	57843966,31949597	57843985,31949616	+,-	50.9375,51.5625	>>	1	25	65
chr3,chr9	57843966,49494116	57843985,49494135	+,+	50.9375,51.1875	>>	1	25	65
chr3,chr12	57843966,17554295	57843985,17554314	+,+	50.9375,51.1875	>>	1	25	65
chr3,chr9	57843966,88222169	57843985,88222188	+,-	50.9375,51.15625	>>	1	25	65
chr3,chr1	57843966,55404542	57843985,55404561	+,+	50.9375,51.125	>>	1	25	65
chr3,chr12	57843966,57825931	57843985,57825950	+,+	50.9375,51.0625	>>	1	25	65
chr3,chr3	57843966,57843966	57843985,57843985	+,+	50.9375,50.9375	>>	1	25	65
chr3,chr16	57843966,22564764	57843985,22564783	+,+	50.9375,50.8125	>>	1	25	65
chr3,chr7	57843966,132213675	57843985,132213694	+,-	50.9375,50.59375	>>	1	25	65
chr3,chr16	57843966,72215914	57843985,72215933	+,-	50.9375,50.375	>>	1	25	65
chr3,chr18	57843966,16217031	57843985,16217050	+,+	50.9375,50.1875	>>	1	25	65
chr3,chr11	57843966,113165297	57843985,113165316	+,-	50.9375,50.125	>>	1	25	65
chr3,chr14	57843966,34810922	57843985,34810941	+,+	50.9375,49.875	>>	1	25	65
chr3,chr17	57843966,83271677	57843985,83271696	+,+	50.9375,49.25	>>	1	25	65
chr3,chr12	57843966,78056172	57843985,78056191	+,+	50.9375,49.125	>>	1	25	65
chr3,chr16	57843966,89765679	57843985,89765698	+,-	50.9375,49.0	>>	1	25	65
chr3,chr13	57843966,112264852	57843985,112264871	+,-	50.9375,48.9375	>>	1	25	65
chr3,chr13	57843966,112264855	57843985,112264874	+,-	50.9375,48.875	>>	1	25	65
chr3,chr2	57843966,118638274	57843985,118638293	+,+	50.9375,48.6875	>>	1	25	65
chr3,chr15	57843966,32766466	57843985,32766485	+,-	50.9375,48.46875	>>	1	25	65
chr3,chr1	57843966,21411386	57843985,21411405	+,+	50.9375,48.4375	>>	1	25	65
chr3,chr6	57843966,43686121	57843985,43686140	+,+	50.9375,48.3125	>>	1	25	65
chr3,chr13	57843966,30260113	57843985,30260132	+,-	50.9375,48.25	>>	1	25	65
chr3,chr9	57843966,60245108	57843985,60245127	+,+	50.9375,47.96875	>>	1	25	65
chr3,chr1	57843966,103799500	57843985,103799519	+,+	50.9375,47.9375	>>	1	25	65
chr3,chr7	57843966,86211545	57843985,86211564	+,-	50.9375,47.9375	>>	1	25	65
chr3,chr11	57843966,40149490	57843985,40149509	+,-	50.9375,47.46875	>>	1	25	65
chr3,chr11	57843966,25862970	57843985,25862989	+,-	50.9375,47.1875	>>	1	25	65
chr3,chr16	57843966,72218208	57843985,72218227	+,+	50.9375,47.125	>>	1	25	65
chr3,chr15	57843966,44836383	57843985,44836402	+,+	50.9375,47.125	>>	1	25	65
chr3,chr16	57843966,64748436	57843985,64748455	+,-	50.9375,47.0	>>	1	25	65
chr3,chr17	57843966,86906315	57843985,86906334	+,-	50.9375,46.8125	>>	1	25	65
chr3,chr18	57843966,57976796	57843985,57976815	+,+	50.9375,46.8125	>>	1	25	65
chr3,chr3	57843966,14679375	57843985,14679394	+,+	50.9375,46.8125	>>	1	25	65
chr3,chr6	57843966,13281045	57843985,13281064	+,-	50.9375,46.75	>>	1	25	65
chr3,chr12	57843966,17554309	57843985,17554328	+,-	50.9375,46.625	>>	1	25	65
chr3,chr3	57843966,68056531	57843985,68056550	+,+	50.9375,46.625	>>	1	25	65
chr3,chr3	57843966,9711102	57843985,9711121	+,+	50.9375,46.5625	>>	1	25	65
chr3,chr16	57843966,37109440	57843985,37109459	+,+	50.9375,46.34375	>>	1	25	65
chr3,chr3	57843966,153655299	57843985,153655318	+,-	50.9375,46.0625	>>	1	25	65
chr3,chr16	57843966,96671788	57843985,96671807	+,-	50.9375,46.0625	>>	1	25	65
chr3,chr18	57843966,58481865	57843985,58481884	+,-	50.9375,45.875	>>	1	25	65
chr3,chr7	57843966,125393828	57843985,125393847	+,-	50.9375,45.75	>>	1	25	65
chr3,chr16	57843966,25349805	57843985,25349824	+,-	50.9375,45.625	>>	1	25	65
chr3,chr4	57843966,74231656	57843985,74231675	+,-	50.9375,45.375	>>	1	25	65
chr3,chr4	57843966,74231658	57843985,74231677	+,+	50.9375,45.21875	>>	1	25	65
chr3,chr13	57843966,89543209	57843985,89543228	+,-	50.9375,45.1875	>>	1	25	65
chr3,chr1	57843966,179477243	57843985,179477262	+,-	50.9375,45.0	>>	1	25	65
chr3,chr4	57843966,127368529	57843985,127368548	+,+	50.9375,44.75	>>	1	25	65
chr3,chr3	57843966,25220803	57843985,25220822	+,-	50.9375,44.625	>>	1	25	65
chr3,chr12	57843966,41487217	57843985,41487236	+,-	50.9375,44.5625	>>	1	25	65
chr3,chr14	57843966,102510621	57843985,102510640	+,-	50.9375,44.40625	>>	1	25	65
chr3,chr4	57843966,25180062	57843985,25180081	+,-	50.9375,44.375	>>	1	25	65
chr3,chr3	57843966,31146116	57843985,31146135	+,+	50.9375,44.1875	>>	1	25	65
chr3,chr16	57843966,58299639	57843985,58299658	+,+	50.9375,44.125	>>	1	25	65
chr3,chr5	57843966,16309782	57843985,16309801	+,+	50.9375,43.9375	>>	1	25	65
chr3,chr7	57843966,118102436	57843985,118102455	+,-	50.9375,43.875	>>	1	25	65
chr3,chr5	57843966,16309780	57843985,16309799	+,-	50.9375,43.75	>>	1	25	65
chr3,chr13	57843966,51830906	57843985,51830925	+,+	50.9375,43.625	>>	1	25	65
chr3,chr6	57843966,100882571	57843985,100882590	+,+	50.9375,43.59375	>>	1	25	65
chr3,chr1	57843966,54381456	57843985,54381475	+,-	50.9375,43.5625	>>	1	25	65
chr3,chr7	57843966,143153991	57843985,143154010	+,+	50.9375,43.375	>>	1	25	65
chr3,chr9	57843966,122729740	57843985,122729759	+,-	50.9375,43.3125	>>	1	25	65
chr3,chr2	57843966,113494885	57843985,113494904	+,+	50.9375,43.1875	>>	1	25	65
chr3,chr12	57843966,74013946	57843985,74013965	+,-	50.9375,43.125	>>	1	25	65
chr3,chr13	57843966,113877596	57843985,113877615	+,+	50.9375,43.125	>>	1	25	65
chr3,chr1	57843966,120586652	57843985,120586671	+,+	50.9375,43.09375	>>	1	25	65
chr3,chr17	57843966,42603598	57843985,42603617	+,-	50.9375,43.0625	>>	1	25	65
chr3,chr8	57843966,50293731	57843985,50293750	+,-	50.9375,42.875	>>	1	25	65
chr3,chr1	57843966,5905000	57843985,5905019	+,-	50.9375,42.8125	>>	1	25	65
chr3,chr16	57843966,27468962	57843985,27468981	+,+	50.9375,42.75	>>	1	25	65
chr3,chr15	57843966,70921072	57843985,70921091	+,-	50.9375,42.625	>>	1	25	65
chr3,chr8	57843966,91797706	57843985,91797725	+,+	50.9375,42.59375	>>	1	25	65
chr3,chr3	57843966,80079950	57843985,80079969	+,+	50.9375,42.5	>>	1	25	65
chr3,chr18	57843966,16211890	57843985,16211909	+,-	50.9375,42.46875	>>	1	25	65
chr3,chr3	57843966,113080921	57843985,113080940	+,-	50.9375,42.46875	>>	1	25	65
chr3,chr2	57843966,17415562	57843985,17415581	+,-	50.9375,42.34375	>>	1	25	65
chr3,chr7	57843966,49121484	57843985,49121503	+,-	50.9375,42.3125	>>	1	25	65
chr3,chr18	57843966,16211892	57843985,16211911	+,+	50.9375,42.3125	>>	1	25	65
chr3,chr8	57843966,26184368	57843985,26184387	+,+	50.9375,42.21875	>>	1	25	65
chr3,chr2	57843966,37815860	57843985,37815879	+,+	50.9375,42.1875	>>	1	25	65
chr16,chr9	22564764,15685383	22564783,15685402	+,+	50.8125,54.0	>>	1	25	65
chr16,chr12	22564764,35192361	22564783,35192380	+,+	50.8125,53.78125	>>	1	25	65
chr16,chr2	22564764,48886252	22564783,48886271	+,-	50.8125,53.6875	>>	1	25	65
chr16,chr12	22564764,35192359	22564783,35192378	+,-	50.8125,53.65625	>>	1	25	65
